object_id,mission,proba_planet,confidence_pct,category,nasa_category,label_text,period,t0,duration,depth,rp,teq,insolation,stellar_teff,stellar_logg,stellar_radius,ra,dec
174328045,tess,0.9980480289758228,99.8,planet,planet,CP,5.0569708,2460601.085824,3.401,795.0,5.09264,1227.0,376.594,5818.9,3.95,1.8,15.78859,35.389041
101955023,tess,0.9998565128067746,99.99,planet,planet,KP,1.6289322,2459280.989404,0.809276,2512.1192447,1.2145664,545.7126746,20.9593189,3202.0,4.86375,0.226407,153.70907,-47.154936
425817867,tess,0.9983465040170659,99.83,planet,planet,KP,3.7783401,2460129.98959,2.82963,24582.4117134,13.8305377,1033.0579657,269.1657299,5443.0,4.54284,0.863922,305.872437,-44.0587
269217040,tess,0.998709127124792,99.87,planet,planet,KP,4.1661265,2460128.917227,3.7000327,15441.3606576,14.5365629,1225.6637768,533.3427629,5883.0,4.34,1.15599,284.548382,-47.003307
124573851,tess,0.9944213465734246,99.44,planet,planet,CP,3.9451359,2460013.733784,2.424,841.0,2.51666,1146.0,286.87,5581.9,4.13,0.99,158.900701,-5.181374
441546821,tess,0.9959528623710214,99.6,planet,planet,CP,,2459339.037269,14.6473924,2626.7704894,8.1052869,949.6742375,192.2293196,6613.0,4.23,1.4927,197.317124,-60.308435
441546821,tess,0.9959528623710214,99.6,planet,candidate,PC,,2460063.512098,12.9674227,6318.0730583,12.8973379,268.850026,1.2346997,6613.0,4.23,1.4927,197.317124,-60.308435
92449173,tess,0.9991306259535204,99.91,planet,planet,KP,2.1764875,2460155.27651,3.4403723,8114.6829556,14.184839,1717.1645208,2054.7956073,5646.0,4.05052,1.56233,314.575438,-35.796622
151825527,tess,0.9998160618527044,99.98,planet,planet,CP,3.6335834,2458546.478904,1.8069693,8668.4420489,5.1614854,613.4754434,33.4741636,3765.0,4.75169,0.544068,167.990863,-39.328115
281541545,tess,0.996828943663027,99.68,planet,planet,KP,4.1470359,2460158.117981,2.3197694,12886.987991,8.6285404,786.7202987,90.5320647,4247.0,4.47839,0.775548,6.613593,-56.34428
121490076,tess,0.9962208412677512,99.62,planet,planet,KP,14.2456603,2460160.495921,3.403,1084.0,3.68209,1021.0,180.487,4760.0,4.57,0.76,343.572379,-43.010229
158588995,tess,0.9998340238299237,99.98,planet,planet,CP,1.9771658,2459301.778142,1.1104153,13877.3059698,5.2706003,644.2865637,40.7227689,3467.0,4.87946,0.421944,164.586559,-36.858109
169226822,tess,0.9999839720739496,100.0,planet,planet,KP,4.1780637,2458543.942051,4.3176109,11478.1087015,14.6952606,1313.73704,703.9710193,5620.0,4.18582,1.34736,160.558765,-3.834999
280206394,tess,0.9980183751090734,99.8,planet,planet,CP,11.2365977,2460030.705344,2.292,9414.0,13.0203,690.0,37.6345,6446.0,4.37882,1.29,144.119359,-50.463093
429304876,tess,0.9986222750592844,99.86,planet,planet,CP,6.8392388,2460037.259934,4.176,1213.0,3.74186,1090.0,234.46,5085.0,3.92,1.08,167.88543,-22.07278
197643976,tess,0.9927088843696974,99.27,planet,planet,KP,3.535713,2460179.094875,2.148,3116.0,4.58576,1036.0,191.782,5222.0,4.52,0.86,328.51748,-38.377419
437248515,tess,0.9997868417010903,99.98,planet,planet,KP,3.4058895,2459303.595258,2.6582989,15490.0795356,17.2861065,1423.6985463,970.9417325,6302.0,4.30907,1.26867,169.43886,-19.054778
4610830,tess,0.9971972620874092,99.72,planet,planet,KP,8.2616616,2460219.144796,2.862,1343.0,3.30997,794.0,66.2634,5281.0,4.53,0.86,348.949031,-10.849739
49735922,tess,0.9976414095299238,99.76,planet,planet,KP,6.3392677,2460226.787328,3.02,1739.0,3.91968,922.0,120.002,5289.0,4.46,0.93,352.713934,-11.077356
301235044,tess,0.9985636612820067,99.86,planet,planet,KP,0.2803246,2460232.513071,0.868,507.0,1.64829,2211.0,3967.92,4477.0,4.56,0.72,350.917046,-1.189183
422618449,tess,0.9985089318210383,99.85,planet,planet,KP,9.100412,2460229.092386,2.181,1085.0,2.59387,644.0,28.6373,5013.7,4.58,0.77,353.954352,0.444704
