object_id,mission,proba_planet,confidence_pct,category,nasa_category,label_text,period,t0,duration,depth,rp,teq,insolation,stellar_teff,stellar_logg,stellar_radius,ra,dec
441798995,tess,0.0014702219559118565,0.15,non-planet,candidate,PC,2.8411415,2459849.641958,1.174,530.0,1.42162,682.0,35.9524,3872.0,4.69525,0.55,264.147896,77.126216
441798995,tess,0.0014702219559118565,0.15,non-planet,candidate,PC,10.4029111,2458686.456214,1.3721731,824.1851185,1.8465904,458.4764117,10.4421274,3872.0,4.69525,0.548484,264.147896,77.126216
2760710,tess,0.002714330699403802,0.27,non-planet,non-planet,FA,,2458364.102069,1.51,30400.0,2.432614,187.3235245,0.2909982,2808.0,5.20628,0.128,356.527357,-16.691464
198178505,tess,0.004653793787672196,0.47,non-planet,candidate,PC,,2458962.984125,4.6288711,261.9656428,2.7599934,389.8310122,5.4579122,6380.43,4.1278,1.61077,244.382265,61.368246
258389327,tess,1.4990029514859832e-05,0.0,non-planet,non-planet,APC,26.5456672,2459753.691039,2.582,8290.0,29.1697,642.0,28.3073,6180.0,4.06,1.68,296.710289,70.071943
265460043,tess,0.00023713054611328166,0.02,non-planet,non-planet,APC,32.8236817,2458773.807867,15.237374,368.5500142,5.1519952,967.3721204,206.9642192,6258.0,3.68336,2.63025,359.853101,68.384119
142117976,tess,0.0005808141057485705,0.06,non-planet,candidate,PC,46.5710978,2458845.707797,6.1832559,328.3531481,2.1305645,582.409103,27.1915284,6495.0,4.43957,1.15083,81.240221,79.74934
289164482,tess,0.008873576701893328,0.89,non-planet,planet,CP,2.6796164,2458685.367259,0.9028948,827.5423687,1.8334769,771.4561825,83.7078249,3943.0,4.62547,0.63072,277.459311,40.541412
289164482,tess,0.008873576701893328,0.89,non-planet,candidate,PC,1.1188024,2460337.873035,1.119,427.0,1.44009,1104.0,247.175,3943.0,4.62547,0.63,277.459311,40.541412
272679240,tess,0.0056236343777511365,0.56,non-planet,candidate,PC,20.1546939,2458684.152198,1.3244754,1039.4977103,2.3244125,494.4464236,14.1253091,4863.0,4.63136,0.712388,234.512299,69.017531
198456933,tess,0.00768939407508683,0.77,non-planet,candidate,PC,76.8663962,2458725.707722,6.7753035,341.5578492,1.9249103,383.3506039,5.1039406,5482.02,4.5343,0.877042,261.836763,58.214352
288516853,tess,0.00018182112408938772,0.02,non-planet,candidate,PC,,2458998.981604,12.4042036,178.9213506,3.3789105,644.2621741,40.7166029,6358.0,3.76624,2.43663,273.497311,80.658462
243313296,tess,0.011478570955735685,1.15,non-planet,candidate,PC,1.4663344,2459690.583683,0.447,920.0,1.87124,704.0,40.7842,3412.0,4.9014,0.32,289.513338,56.236779
115623434,tess,0.004266636399453738,0.43,non-planet,candidate,PC,3.1434463,2460473.945213,1.501,803.0,2.34132,1160.0,301.599,4962.0,4.55115,0.79,255.245795,45.386283
115583726,tess,0.002430341414250772,0.24,non-planet,candidate,PC,18.6016754,2458959.940081,2.3690896,559.9932489,9.1300283,1375.4544745,845.8744041,6175.0,3.37301,3.7007,254.588507,45.936445
264171144,tess,7.495169788997601e-05,0.01,non-planet,candidate,PC,210.668358,2458765.860515,10.3865576,342.5966404,2.8961818,520.2849849,17.3175389,6683.0,4.22146,1.52592,294.390164,66.971432
237211410,tess,2.0943176461449605e-05,0.0,non-planet,candidate,PC,12.5520766,2458691.469822,6.8268193,202.0868952,2.8228669,1203.1992033,495.3032121,7020.0,4.09526,1.84505,294.376052,74.78231
198211976,tess,0.0009000260497983167,0.09,non-planet,non-planet,FA,0.4018586,2458683.724447,1.5779753,111.3648011,0.5525072,1245.4940849,568.7058283,3621.0,4.7197,0.520283,248.333273,63.524496
115446313,tess,0.004517521942107703,0.45,non-planet,non-planet,FP,4.9707023,2460471.356355,2.586,487.0,2.38733,1186.0,328.783,6109.0,4.33438,1.21,252.471891,47.316983
237201858,tess,0.0003909725366482248,0.04,non-planet,candidate,PC,179.4031712,2458811.504844,10.7569968,618.5780905,3.7472354,434.6883098,8.4378703,6863.0,4.27882,1.4648,292.823315,72.538317
160077104,tess,0.0011918419614331455,0.12,non-planet,candidate,PC,11.8120707,2458688.985794,3.3324162,189.027556,1.7481305,898.9288685,154.3200348,6037.0,4.32817,1.20105,222.75079,85.895391
462615350,tess,0.002268878584877299,0.23,non-planet,candidate,PC,8.9172211,2458740.42419,2.6426767,2147.0816912,2.7931797,518.7006367,17.1075621,4066.0,4.67766,0.605243,251.11918,60.086043
82452140,tess,0.01097101395415219,1.1,non-planet,candidate,PC,63.39545,2458964.279078,5.1295954,851.8694759,3.3507179,453.9864688,10.0390505,5717.0,4.43377,1.0149601,255.097557,39.73025
321688498,tess,0.012350753924775557,1.24,non-planet,candidate,PC,0.3862197,2458764.986586,0.9122445,437.6381201,1.1988782,1386.5985937,873.6229278,3863.0,4.67991,0.566304,321.599582,68.640531
236934937,tess,0.003172581968477876,0.32,non-planet,candidate,PC,9.405877,2459620.204224,1.5560322,1425.9330181,1.977596,451.5202868,9.8226818,3869.0,4.75875,0.475701,304.299053,65.871559
236934268,tess,0.0006223982289149852,0.06,non-planet,candidate,PC,7.0767314,2459704.906266,2.444,630.0,2.4422,894.0,106.205,5781.0,4.45679,1.0,304.266636,65.153844
71347873,tess,0.014430497171840233,1.44,non-planet,candidate,PC,6.0683318,2459600.314533,1.9825707,1742.7332385,2.1199939,503.4234887,15.1794104,3668.0,4.73795,0.499376,115.593377,70.404076
284361752,tess,0.0009688707601359339,0.1,non-planet,candidate,PC,340.3877311,2458691.694075,9.2318877,718.3774619,3.6888424,314.1604363,2.3021148,6424.0,4.33722,1.27808,288.108567,54.640427
48018596,tess,0.0065680936840191995,0.66,non-planet,candidate,PC,60.06632,2458713.454918,2.409,990.0,7.64759,709.0,42.0912,5660.0,4.10485,1.47,281.576196,50.492466
165554103,tess,0.005329526027058502,0.53,non-planet,candidate,PC,139.2632286,2458720.261652,15.5650549,403.2688035,1.8388146,315.0609123,2.3286226,5373.01,4.49164,0.90717,266.931576,55.872814
233500935,tess,0.0017536659994036718,0.18,non-planet,candidate,PC,22.048775,2459623.756729,3.8087167,540.6928554,1.9509885,504.6753756,15.3309639,4836.0,4.53282,0.794435,250.739892,76.449587
229608594,tess,0.0007799043693915713,0.08,non-planet,candidate,PC,,2458960.029434,7.6412469,1990.1263914,2.8951165,212.0685941,0.4779984,4239.0,4.61861,0.659937,274.512058,74.466535
362220495,tess,6.485408972242613e-05,0.01,non-planet,non-planet,FA,165.0031583,2458798.44781,5.0545903,2976.5490435,4.5170453,297.6939099,1.8560976,5780.0,4.56973,0.699973,286.227961,79.755949
160074939,tess,0.0017354603211684047,0.17,non-planet,non-planet,FA,13.340145,2458366.329788,4.611198,589.893526,3.929267,1032.1480322,268.2186408,6467.0,4.16063,1.57943,346.319169,-36.945639
280031353,tess,0.009998632728671252,1.0,non-planet,candidate,PC,4.8566656,2459445.193065,2.585881,1163.8416088,3.2987328,933.2585799,179.2788125,5607.0,4.63178,0.796892,297.416187,68.883354
280031353,tess,0.009998632728671252,1.0,non-planet,candidate,PC,15.4432661,2459646.961969,3.8493075,4652.019556,5.7063938,634.6510571,38.3407878,5607.0,4.63178,0.796892,297.416187,68.883354
280031353,tess,0.009998632728671252,1.0,non-planet,candidate,PC,,2459398.739519,17.0708835,8209.2875404,7.6712645,179.478432,0.245228,5607.0,4.63178,0.796892,297.416187,68.883354
280031353,tess,0.010656070394730105,1.07,non-planet,candidate,PC,4.8566656,2459445.193065,2.585881,1163.8416088,3.2987328,933.2585799,179.2788125,5607.0,4.63178,0.796892,297.416187,68.883354
280031353,tess,0.010656070394730105,1.07,non-planet,candidate,PC,15.4432661,2459646.961969,3.8493075,4652.019556,5.7063938,634.6510571,38.3407878,5607.0,4.63178,0.796892,297.416187,68.883354
280031353,tess,0.010656070394730105,1.07,non-planet,candidate,PC,,2459398.739519,17.0708835,8209.2875404,7.6712645,179.478432,0.245228,5607.0,4.63178,0.796892,297.416187,68.883354
280031353,tess,0.003424125912589043,0.34,non-planet,candidate,PC,4.8566656,2459445.193065,2.585881,1163.8416088,3.2987328,933.2585799,179.2788125,5607.0,4.63178,0.796892,297.416187,68.883354
280031353,tess,0.003424125912589043,0.34,non-planet,candidate,PC,15.4432661,2459646.961969,3.8493075,4652.019556,5.7063938,634.6510571,38.3407878,5607.0,4.63178,0.796892,297.416187,68.883354
280031353,tess,0.003424125912589043,0.34,non-planet,candidate,PC,,2459398.739519,17.0708835,8209.2875404,7.6712645,179.478432,0.245228,5607.0,4.63178,0.796892,297.416187,68.883354
283829553,tess,0.0009396006984226969,0.09,non-planet,candidate,PC,6.0541622,2460414.841007,4.592,255.0,4.01623,2872.0,11299.9,6187.0,4.09624,1.61,228.568622,51.468846
144000801,tess,0.005069353575072633,0.51,non-planet,non-planet,APC,1.3103832,2459063.140785,1.6240216,3904.2824741,9.8603222,1480.1291921,1134.2779729,5228.0,4.45189,0.928507,336.279186,-52.536671
197959526,tess,2.4613670832937506e-06,0.0,non-planet,non-planet,FP,0.7196291,2459061.885478,1.474746,4971.1456595,12.2917419,2797.5117326,14474.6698966,6454.0,4.3,1.69458,348.296702,-53.832813
70420766,tess,0.004358112086679422,0.44,non-planet,candidate,PC,9.4070515,2459063.308262,2.6715391,967.7626685,3.9938238,1001.354025,237.6137635,6223.0,4.33525,1.2331001,339.436261,-30.608282
232079930,tess,0.00016940811049074135,0.02,non-planet,non-planet,APC,0.918902,2459062.290253,1.781955,6718.8492909,15.2109193,1958.3065353,3475.7112909,5382.0,4.4,1.1659,29.608056,-66.339155
147284470,tess,0.0034009619946198384,0.34,non-planet,candidate,PC,2.9905745,2459064.314222,2.0941681,11083.8941211,13.2344892,1302.3502129,679.8798081,5535.6,4.4,1.10305,324.800775,-44.375271
270219048,tess,0.001139551756066204,0.11,non-planet,candidate,PC,2.6820061,2459062.612091,1.8238879,8514.9665485,14.1985341,1444.2022665,1028.0946298,5465.0,4.4,1.285,330.135944,-29.148589
234489976,tess,0.0004617152583101857,0.05,non-planet,candidate,PC,3.86866,2459063.02134,2.3101443,8058.0771611,13.9784675,1418.9101379,957.9449856,6373.5,4.2,1.3337801,8.980505,-64.722442
328012209,tess,0.0008586918290279488,0.09,non-planet,candidate,PC,20.2656358,2459044.333033,6.4172007,802.3053384,4.03042,822.6676779,108.2477155,6276.1,4.25063,1.37617,2.944822,-68.57012
38467100,tess,0.0013721519853221768,0.14,non-planet,candidate,PC,2.9432073,2459357.895903,2.501,12560.0,13.6531,1186.0,328.976,5266.7,,1.18,61.524005,-60.467252
25139786,tess,0.00023134449641232672,0.02,non-planet,non-planet,APC,1.5933772,2459062.770201,1.7732569,7842.0221441,9.012542,1350.2664813,785.5954321,5289.4,4.5,0.885125,326.272747,-20.032514
147425389,tess,8.823530162110704e-05,0.01,non-planet,candidate,PC,3.1856867,2459063.37533,3.1050115,7776.6827786,,1238.7235661,556.4403323,5590.5,4.4,,327.617657,-46.295257
325468685,tess,0.00020112640612588359,0.02,non-planet,candidate,PC,1.8905304,2459063.002235,1.2347831,3550.5585147,,1474.0567378,1115.7780219,5816.0,4.3,,354.816867,-78.746529
355446093,tess,2.91860637950218e-05,0.0,non-planet,candidate,PC,15.937546,2459063.240033,4.5395335,4172.2924827,11.9220549,934.5436034,180.2682649,6093.1,4.1,1.55033,350.869745,-52.175942
302333151,tess,0.003902475466948478,0.39,non-planet,non-planet,APC,1.440707,2459062.373149,1.8086852,4514.4039925,9.984491,1826.3371679,2629.3283978,5941.2,4.3,1.1648901,320.524083,-27.554409
61980227,tess,0.00021540352005576245,0.02,non-planet,non-planet,FP,3.0958985,2459064.594292,1.8584684,10354.9916952,19.2443952,1515.409487,1246.3528431,6764.0,4.3,1.25844,335.53692,-30.763927
274599700,tess,0.0064314942864023466,0.64,non-planet,non-planet,FP,,2459002.081234,8.4494541,6007.8703021,11.625865,676.5210666,49.504685,5635.75,4.12397,1.43565,255.328342,51.529396
88840705,tess,0.0013674609019762416,0.14,non-planet,non-planet,APC,,2459026.647613,4.6833042,2749.2099367,6.5071192,444.0780191,9.1909015,4968.0,4.438,0.844548,262.589332,40.369465
207501148,tess,0.00031649263749447537,0.03,non-planet,non-planet,FP,,2459007.727293,4.4875335,4111.2234826,18.0,769.2502648,82.7545001,5879.0,4.28122,1.23623,247.657124,56.399869
138126035,tess,0.003085737955251022,0.31,non-planet,candidate,PC,716.3497402,2458954.324139,3.612,867.0,2.90826,101.0,0.0174179,5645.84,4.46148,0.97,196.736409,16.54934
293527670,tess,0.00029771052352747687,0.03,non-planet,non-planet,FP,0.98656,2459086.60982,0.724,390.0,3.78687,1363.0,574.294,5522.0,3.99,1.64,352.192845,-76.636896
69819610,tess,0.001065187482378861,0.11,non-planet,candidate,PC,1.0361758,2460178.993496,2.93,348.0,2.62395,3265.0,18869.1,6413.0,4.2,1.5,337.887071,-23.16505
152800085,tess,0.0007855633462132833,0.08,non-planet,non-planet,APC,4.26991,2460155.146047,1.509,2240.0,8.95578,1415.0,667.336,6580.0,4.16,1.62,343.544632,-36.287777
175456679,tess,0.00024319373323012286,0.02,non-planet,candidate,PC,58.9970907,2460201.334015,5.722,2725.0,,,,,,,350.491313,-40.174352
177308364,tess,0.0048843144206880745,0.49,non-planet,candidate,PC,82.7899763,2458396.537731,5.8475847,1017.8544172,3.1369358,406.5961278,6.459129,6115.0,4.5616,0.957772,103.422149,-73.075713
238920875,tess,0.0043161643268170725,0.43,non-planet,candidate,PC,6.5346715,2459966.265304,3.304,6370.0,10.7773,925.0,121.853,5424.0,3.35,1.33,94.278691,-52.338502
415969908,tess,0.01666275343593102,1.67,non-planet,candidate,PC,11.6700285,2458365.261451,2.0534143,2783.7905216,2.0205499,361.1637726,4.0210338,3644.0,4.79912,0.380272,343.708612,-18.912445
415969908,tess,0.01666275343593102,1.67,non-planet,candidate,PC,7.2011383,2458359.471437,2.1444681,1662.8398306,1.7056002,424.2232195,7.6541813,3644.0,4.79912,0.380272,343.708612,-18.912445
415969908,tess,0.01536990085609825,1.54,non-planet,candidate,PC,11.6700285,2458365.261451,2.0534143,2783.7905216,2.0205499,361.1637726,4.0210338,3644.0,4.79912,0.380272,343.708612,-18.912445
415969908,tess,0.01536990085609825,1.54,non-planet,candidate,PC,7.2011383,2458359.471437,2.1444681,1662.8398306,1.7056002,424.2232195,7.6541813,3644.0,4.79912,0.380272,343.708612,-18.912445
168751223,tess,0.002192007039176454,0.22,non-planet,candidate,PC,4.7150942,2459167.334911,2.436,7460.0,7.48939,919.0,118.46,3798.0,4.67,0.57,62.671535,-32.99244
286000547,tess,0.005830873996760951,0.58,non-planet,candidate,PC,7.4972297,2459273.75932,3.589,14480.0,11.9137,964.0,143.814,5596.2,4.43,1.0,139.741548,-15.30808
358579111,tess,0.000932708820839123,0.09,non-planet,candidate,PC,14.2197641,2459169.298095,6.416,2390.0,8.78678,1067.0,215.552,6115.0,3.97,1.83,54.221383,-60.061476
200743403,tess,0.0033119727523384917,0.33,non-planet,candidate,PC,7.9980831,2459169.12445,3.047,3960.0,10.9403,875.0,97.3629,5556.0,3.97,1.7,49.154193,-48.107918
160003961,tess,0.00027210210581222094,0.03,non-planet,non-planet,APC,1.4492052,2459169.502915,1.104,1200.0,6.15666,1350.0,551.777,6004.9,4.39,1.12,50.826623,-40.453518
279514271,tess,0.00040718536762659677,0.04,non-planet,candidate,PC,9.7728388,2459964.335411,7.4907772,2279.7003176,12.0232332,1297.9266601,670.6896654,5636.8,3.66,2.43731,105.762026,-55.368285
12423815,tess,0.014453847412441646,1.45,non-planet,candidate,PC,2.8392793,2458356.087715,1.4011791,35229.7098319,10.4761821,662.6197999,45.5594673,3642.0,4.438,0.54933,2.568852,-26.282408
29959761,tess,0.004714311128845468,0.47,non-planet,non-planet,FP,1.6471574,2459169.749893,1.033,3880.0,6.06894,1215.0,362.237,5027.0,4.64,0.73,42.261441,-16.557655
100267480,tess,0.0018302804877748419,0.18,non-planet,non-planet,FP,0.87741,2458681.75145,0.472,12050.0,8.59148,630.0,26.3008,3495.0,4.64,0.62,306.843521,-53.220653
100589632,tess,0.010029560383432216,1.0,non-planet,non-planet,FP,3.9471567,2459221.101551,1.699,1880.0,3.86968,809.0,71.367,4794.0,4.47,0.84,86.458859,-32.947641
166834768,tess,0.0010049611649535373,0.1,non-planet,candidate,PC,3.2553185,2459169.676986,2.061,1920.0,6.72917,1215.0,362.749,5927.0,4.28,1.25,58.616173,-31.344895
311179742,tess,1.199219377356569e-05,0.0,non-planet,candidate,PC,8.3129806,2459380.743164,4.171,2680.0,10.7065,1094.0,237.935,5929.0,3.86,2.03,257.715033,-75.729992
91555165,tess,0.005608455122314297,0.56,non-planet,candidate,PC,1.0526157,2459116.731575,1.5288415,358.5076064,1.4203085,1314.8062038,706.2654804,4621.0,4.54,0.758575,43.884794,-34.977975
91555165,tess,0.005608455122314297,0.56,non-planet,candidate,PC,42.1289893,2459120.29967,4.6130523,961.655867,2.3404732,384.3775426,5.1588515,4621.0,4.54,0.758575,43.884794,-34.977975
91555165,tess,0.0043086912095250274,0.43,non-planet,candidate,PC,1.0526157,2459116.731575,1.5288415,358.5076064,1.4203085,1314.8062038,706.2654804,4621.0,4.54,0.758575,43.884794,-34.977975
91555165,tess,0.0043086912095250274,0.43,non-planet,candidate,PC,42.1289893,2459120.29967,4.6130523,961.655867,2.3404732,384.3775426,5.1588515,4621.0,4.54,0.758575,43.884794,-34.977975
317483660,tess,0.003937101268156588,0.39,non-planet,candidate,PC,3.3311975,2459224.055885,3.705,12390.0,14.877,1715.0,1437.43,6605.0,4.33,1.33,88.092907,-13.372469
301343785,tess,0.0005130088961970388,0.05,non-planet,non-planet,APC,1.1736318,2459169.738716,1.397,1470.0,8.1147,1735.0,1505.41,6033.7,3.92,1.93,52.487605,-0.904217
317019074,tess,0.0011393514612261363,0.11,non-planet,candidate,PC,1.2043785,2459225.439688,1.047,1170.0,4.985,1613.0,1124.6,6595.0,4.3,1.38,86.254678,-13.326617
405452527,tess,0.000363586236757019,0.04,non-planet,non-planet,APC,11.5738497,2459997.913355,6.656,18730.0,22.4042,1060.0,210.056,5782.0,4.04,1.61,143.259339,-13.830634
280095254,tess,1.580396367583992e-05,0.0,non-planet,candidate,PC,10.090259,2458357.283835,1.7502645,2585.7862462,,795.9675881,94.864241,5454.42,3.44247,,46.197914,-73.396374
47601197,tess,0.007249181459513666,0.72,non-planet,candidate,PC,8.6251769,2458476.588785,2.704,1690.0,7.55444,993.0,161.98,5484.0,4.35,1.08,97.408122,-21.994385
47601197,tess,0.007249181459513666,0.72,non-planet,candidate,PC,4.8714085,2458480.358848,2.643,1180.0,3.8394,1205.0,350.476,5484.0,4.35,1.08,97.408122,-21.994385
47601197,tess,0.0017033270290634605,0.17,non-planet,candidate,PC,8.6251769,2458476.588785,2.704,1690.0,7.55444,993.0,161.98,5484.0,4.35,1.08,97.408122,-21.994385
47601197,tess,0.0017033270290634605,0.17,non-planet,candidate,PC,4.8714085,2458480.358848,2.643,1180.0,3.8394,1205.0,350.476,5484.0,4.35,1.08,97.408122,-21.994385
290036495,tess,0.00030516956288959555,0.03,non-planet,non-planet,APC,5.2524792,2459573.685262,1.828,23400.0,20.7884,944.0,132.072,5728.0,4.24,1.27,192.661632,-14.565099
32925763,tess,0.0037827946534858083,0.38,non-planet,candidate,PC,1.6804461,2459226.279737,1.099,2020.0,5.37039,1496.0,833.25,5695.0,4.41,1.04,87.373285,-25.375613
177079323,tess,5.948809778369162e-05,0.01,non-planet,candidate,PC,5.7517969,2458544.487802,3.0489623,701.5728877,6.2303216,1534.0120939,1308.6880472,6510.3,3.97,1.97616,103.245394,-67.53926
219766989,tess,0.00013103378021515005,0.01,non-planet,non-planet,FP,0.5109902,2459332.152874,0.709,2720.0,9.54792,2222.0,4048.85,6095.0,4.13,1.53,192.32172,-21.333033
124515764,tess,0.0011749931807502716,0.12,non-planet,candidate,PC,1.2709769,2459332.174614,2.335,1400.0,4.10761,2228.0,4096.84,6296.0,4.39,1.17,199.021029,-33.76396
30947715,tess,0.0031156137332175315,0.31,non-planet,candidate,PC,3.66275,2458489.40504,3.096,970.0,3.52758,1473.0,782.333,6150.0,4.33,1.22,79.61789,-28.00593
124206468,tess,0.011005677324440164,1.1,non-planet,candidate,PC,7.0924883,2459329.732281,2.869,5540.0,12.2608,1047.0,200.057,6493.0,4.17,1.58,197.200536,-31.499464
124095888,tess,0.00015527000537541184,0.02,non-planet,non-planet,FP,1.1258127,2459331.195756,0.374,1440.0,13.1558,1361.0,570.852,6423.0,4.36,1.24,196.285834,-31.985378
436102447,tess,0.0031187920815747474,0.31,non-planet,candidate,PC,5.1858,2458486.39266,7.191,4550.0,18.5118,1802.0,1753.41,6130.0,3.64,2.7,83.818664,6.587708
9727392,tess,0.0007535859821283124,0.08,non-planet,non-planet,FP,4.534451,2458355.325711,4.936391,23574.842911,23.183789,1435.559122,1003.7032593,6421.5,4.19,1.47459,358.444734,-10.884958
31656385,tess,0.002147112060554545,0.21,non-planet,non-planet,FP,22.84518,2459073.99562,7.215,9210.0,15.1752,862.0,91.9765,5963.1,4.08,1.57,46.659674,-66.007932
204671232,tess,0.011382387933275371,1.14,non-planet,candidate,PC,8.71546,2458595.20891,3.934,12010.0,12.1387,888.0,103.489,5395.0,4.36,1.06,184.982551,-27.284837
302924206,tess,6.542429772144966e-05,0.01,non-planet,candidate,PC,6.9444047,2460157.921115,2.7056073,5264.9280735,13.4708551,1174.4675265,449.6608267,6104.5,4.19,1.41945,34.954262,-62.503817
445456888,tess,7.764830710281724e-06,0.0,non-planet,candidate,PC,5.5436298,2459968.015542,3.879,5400.0,13.5659,1434.0,702.661,6510.0,4.05,1.81,112.875366,-52.985887
344085117,tess,2.248181390350663e-06,0.0,non-planet,non-planet,FP,0.659752,2459962.920417,0.6731474,1138.1047916,4.3019481,2343.7030204,7130.6861294,5832.0,4.26,1.25112,108.017449,-50.247778
39218269,tess,0.001764038836848275,0.18,non-planet,non-planet,APC,17.1869882,2459224.966718,3.845,3130.0,12.9307,874.0,97.2728,6049.7,3.87,2.05,88.505022,-3.639907
441159680,tess,0.0017596497490442484,0.18,non-planet,candidate,PC,5.74984,2459084.78676,3.734,17690.0,14.4892,1186.0,329.499,6046.0,4.42,1.08,333.111347,-26.92637
220068921,tess,0.00038968259550510885,0.04,non-planet,candidate,PC,3.36376,2458489.43839,3.418,7030.0,10.7493,1435.0,705.699,5713.3,4.24,1.27,83.913807,4.82797
347357977,tess,0.0046733232616331735,0.47,non-planet,candidate,PC,12.6826724,2459262.512418,3.827,2490.0,5.24953,824.0,76.8372,5851.0,4.43,1.04,132.898822,-16.386277
432132155,tess,0.00781948240119656,0.78,non-planet,candidate,PC,4.8984239,2459275.495126,3.752,9930.0,12.907,1253.0,409.667,5774.0,4.23,1.29,137.31171,-19.778021
189620016,tess,2.208845374514012e-05,0.0,non-planet,non-planet,FP,1.1792344,2459989.454493,1.7572263,5398.6996811,26.9739777,2879.9468214,16257.6914094,6127.1,3.67,2.6058199,144.040606,-24.751118
164150537,tess,1.1266093886192034e-05,0.0,non-planet,candidate,PC,6.1600755,2459850.541356,1.808,18930.0,17.7265,789.0,64.3828,5669.0,4.29,1.19,335.74211,30.573268
326522874,tess,0.003819778124496215,0.38,non-planet,candidate,PC,3.1821969,2459091.168424,3.0676639,3746.6638386,9.3708418,1449.2615097,1042.5767464,5672.5,4.4,1.3954,344.743989,-23.148028
146165619,tess,0.0012276039219607329,0.12,non-planet,non-planet,APC,1.6766585,2459449.277104,1.528711,37391.9473651,16.6532667,935.0496086,180.6590045,4155.0,4.66247,0.622666,341.871773,-15.572947
231063955,tess,0.00577198513634158,0.58,non-planet,candidate,PC,3.4972769,2459090.745961,2.0988025,17834.0824111,11.5840209,950.2186404,192.6704823,4940.0,4.53,0.80797,31.617523,-56.19888
39080923,tess,0.00018987985093424833,0.02,non-planet,candidate,PC,5.0451188,2459039.751951,1.8549863,13949.1155643,18.0229867,1078.5360791,319.7861956,5337.0,4.5,1.16636,13.643588,-67.915159
2760219,tess,0.006436572563568437,0.64,non-planet,candidate,PC,4.6612025,2459089.606813,2.1408549,5135.6657253,12.7709747,1366.4599455,823.9647363,5884.5,4.3,1.52373,356.375185,-16.114124
20897611,tess,0.00014413149204088902,0.01,non-planet,non-planet,APC,3.1353607,2459108.591423,1.438,8634.0,22.286,1290.0,459.818,5503.0,4.4,1.06,1.484836,-20.653955
231850364,tess,0.003530589172240588,0.35,non-planet,candidate,PC,3.1581288,2459063.974699,2.3951941,16867.3851717,13.5726225,1006.6637991,242.6938695,4367.6,,1.02417,26.965078,-61.686758
237885040,tess,6.314701591549488e-05,0.01,non-planet,non-planet,APC,5.6601098,2459063.229447,1.5377473,8427.6778878,12.3816484,1111.8221321,361.1289137,5859.8,4.4,1.1873699,20.410382,-64.87571
382625239,tess,4.784025827697608e-06,0.0,non-planet,candidate,PC,1.3442724,2458355.267785,4.6777347,44.3806696,,1651.5041046,1758.0840398,,,,118.388357,-63.769812
89544985,tess,0.0018428775337903224,0.18,non-planet,candidate,PC,2.3372423,2459089.046683,1.4487311,11568.4008531,10.5103504,1235.1886902,550.1159381,5335.0,4.5,0.910484,357.962301,-19.17848
369965258,tess,1.3806547322889472e-05,0.0,non-planet,candidate,PC,2.1192866,2459063.928335,1.5061152,1701.2818142,8.4965052,2177.929595,5317.3634661,7022.0,4.2,1.99761,5.128602,-61.386174
299897516,tess,7.408516361162526e-05,0.01,non-planet,candidate,PC,7.8369842,2459064.337666,6.8077198,14532.9486121,21.4721115,1164.3472682,434.3612918,5774.8,4.4,1.75826,10.162056,-60.880424
149349867,tess,0.0018275887569718795,0.18,non-planet,candidate,PC,5.9123675,2460196.692298,4.672,416.0,3.28952,1431.0,697.86,6187.3,3.87,1.76,83.783703,-64.11662
149349867,tess,0.0018275887569718795,0.18,non-planet,candidate,PC,3.4072141,2460201.285999,3.892,315.0,2.96344,2021.0,2770.93,6187.3,3.87,1.76,83.783703,-64.11662
149349867,tess,0.0018275887569718795,0.18,non-planet,candidate,PC,9.1696498,2459038.613755,4.9227951,186.1944669,2.4628421,1209.6187141,505.9586098,6187.3,3.87,1.76167,83.783703,-64.11662
149349867,tess,0.0002997832049702474,0.03,non-planet,candidate,PC,5.9123675,2460196.692298,4.672,416.0,3.28952,1431.0,697.86,6187.3,3.87,1.76,83.783703,-64.11662
149349867,tess,0.0002997832049702474,0.03,non-planet,candidate,PC,3.4072141,2460201.285999,3.892,315.0,2.96344,2021.0,2770.93,6187.3,3.87,1.76,83.783703,-64.11662
149349867,tess,0.0002997832049702474,0.03,non-planet,candidate,PC,9.1696498,2459038.613755,4.9227951,186.1944669,2.4628421,1209.6187141,505.9586098,6187.3,3.87,1.76167,83.783703,-64.11662
149349867,tess,0.0003810012527140145,0.04,non-planet,candidate,PC,5.9123675,2460196.692298,4.672,416.0,3.28952,1431.0,697.86,6187.3,3.87,1.76,83.783703,-64.11662
149349867,tess,0.0003810012527140145,0.04,non-planet,candidate,PC,3.4072141,2460201.285999,3.892,315.0,2.96344,2021.0,2770.93,6187.3,3.87,1.76,83.783703,-64.11662
149349867,tess,0.0003810012527140145,0.04,non-planet,candidate,PC,9.1696498,2459038.613755,4.9227951,186.1944669,2.4628421,1209.6187141,505.9586098,6187.3,3.87,1.76167,83.783703,-64.11662
231071138,tess,0.0037788424081142647,0.38,non-planet,candidate,PC,18.84184,2459128.42966,3.184,5970.0,9.05304,653.0,30.3347,5603.0,4.35,1.1,32.943352,-56.756226
144297844,tess,0.005003617866406421,0.5,non-planet,candidate,PC,3.4977868,2459576.379092,2.236,1790.0,3.47575,1105.0,248.389,5356.0,4.59,0.81,178.890769,-10.029102
