object_id,mission,proba_planet,confidence_pct,category,nasa_category,label_text,period,rp,teq,insolation,eccentricity,sma,sy_snum,sy_pnum,stellar_teff,stellar_logg,stellar_radius,stellar_mass,ra,dec,sy_dist,sy_vmag,sy_kmag,sy_gaiamag
K2-121 b,k2,0.9999995660418066,100.0,planet,planet,CONFIRMED,5.185743,7.7,,,,,1.0,1.0,,,0.71,,126.9366624,17.5793267,169.398,13.229,10.616,12.9247
K2-121 b,k2,0.9999995660418066,100.0,planet,planet,CONFIRMED,5.185758,7.44,,,,,1.0,1.0,,,0.637,,126.9366624,17.5793267,169.398,13.229,10.616,12.9247
K2-121 b,k2,0.9999995660418066,100.0,planet,planet,CONFIRMED,5.185738,7.16,716.0,62.5,,,1.0,1.0,4526.0,4.63,0.675,0.71,126.9366624,17.5793267,169.398,13.229,10.616,12.9247
K2-121 b,k2,0.9999995660418066,100.0,planet,planet,CONFIRMED,5.185754,9.12,,89.5,0.22,0.052,1.0,1.0,4471.38,,0.768,0.711514,126.9366624,17.5793267,169.398,13.229,10.616,12.9247
K2-121 b,k2,0.9999995660418066,100.0,planet,planet,CONFIRMED,5.185972,,,,,,1.0,1.0,4664.8,4.68264,0.649127,0.74,126.9366624,17.5793267,169.398,13.229,10.616,12.9247
K2-121 b,k2,0.9999995660418066,100.0,planet,planet,CONFIRMED,5.185768,7.50399,935.0,126.877,,,1.0,1.0,4664.8,4.68,0.65,,126.9366624,17.5793267,169.398,13.229,10.616,12.9247
K2-121 b,k2,0.9999995660418066,100.0,planet,planet,CONFIRMED,5.1857539,7.52,738.0,,,0.0629,1.0,1.0,4690.0,4.63,0.67,0.69,126.9366624,17.5793267,169.398,13.229,10.616,12.9247
K2-121 b,k2,0.9999995660418066,100.0,planet,planet,CONFIRMED,5.1857532,,,,0.22,,1.0,1.0,4471.38,,0.768,0.711514,126.9366624,17.5793267,169.398,13.229,10.616,12.9247
K2-121 b,k2,0.9999995660418066,100.0,planet,planet,CONFIRMED,5.186,,,,,,1.0,1.0,4664.8,4.68264,0.649127,0.74,126.9366624,17.5793267,169.398,13.229,10.616,12.9247
K2-121 b,k2,0.9999995660418066,100.0,planet,planet,CONFIRMED,5.185761,7.5,723.0,,,0.0525,1.0,1.0,4551.0,4.63,0.68,0.72,126.9366624,17.5793267,169.398,13.229,10.616,12.9247
K2-121 b,k2,0.9999998696593845,100.0,planet,planet,CONFIRMED,5.185759,7.64369371,,,,,1.0,1.0,4695.0,4.68,0.686484,0.72709,126.9366624,17.5793267,169.398,13.229,10.616,12.9247
K2-121 b,k2,0.9999998696593845,100.0,planet,planet,CONFIRMED,5.185743,7.7,,,,,1.0,1.0,,,0.71,,126.9366624,17.5793267,169.398,13.229,10.616,12.9247
K2-121 b,k2,0.9999998696593845,100.0,planet,planet,CONFIRMED,5.185758,7.44,,,,,1.0,1.0,,,0.637,,126.9366624,17.5793267,169.398,13.229,10.616,12.9247
K2-121 b,k2,0.9999998696593845,100.0,planet,planet,CONFIRMED,5.185738,7.16,716.0,62.5,,,1.0,1.0,4526.0,4.63,0.675,0.71,126.9366624,17.5793267,169.398,13.229,10.616,12.9247
K2-121 b,k2,0.9999998696593845,100.0,planet,planet,CONFIRMED,5.185754,9.12,,89.5,0.22,0.052,1.0,1.0,4471.38,,0.768,0.711514,126.9366624,17.5793267,169.398,13.229,10.616,12.9247
K2-121 b,k2,0.9999998696593845,100.0,planet,planet,CONFIRMED,5.185972,,,,,,1.0,1.0,4664.8,4.68264,0.649127,0.74,126.9366624,17.5793267,169.398,13.229,10.616,12.9247
K2-121 b,k2,0.9999998696593845,100.0,planet,planet,CONFIRMED,5.185768,7.50399,935.0,126.877,,,1.0,1.0,4664.8,4.68,0.65,,126.9366624,17.5793267,169.398,13.229,10.616,12.9247
K2-121 b,k2,0.9999998696593845,100.0,planet,planet,CONFIRMED,5.1857539,7.52,738.0,,,0.0629,1.0,1.0,4690.0,4.63,0.67,0.69,126.9366624,17.5793267,169.398,13.229,10.616,12.9247
K2-121 b,k2,0.9999998696593845,100.0,planet,planet,CONFIRMED,5.1857532,,,,0.22,,1.0,1.0,4471.38,,0.768,0.711514,126.9366624,17.5793267,169.398,13.229,10.616,12.9247
K2-121 b,k2,0.9999998696593845,100.0,planet,planet,CONFIRMED,5.186,,,,,,1.0,1.0,4664.8,4.68264,0.649127,0.74,126.9366624,17.5793267,169.398,13.229,10.616,12.9247
K2-121 b,k2,0.9999998696593845,100.0,planet,planet,CONFIRMED,5.185761,7.5,723.0,,,0.0525,1.0,1.0,4551.0,4.63,0.68,0.72,126.9366624,17.5793267,169.398,13.229,10.616,12.9247
K2-122 b,k2,0.999999740439005,100.0,planet,planet,CONFIRMED,2.2193023,1.16,769.0,,,0.0373,2.0,1.0,4009.0,4.69,0.59,0.63,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.999999740439005,100.0,planet,planet,CONFIRMED,2.219315,1.22,,95.7,,0.0288,2.0,1.0,3903.0,4.677,0.612,0.644,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.999999740439005,100.0,planet,planet,CONFIRMED,2.219405,1.28,,79.9,0.21,0.029,2.0,1.0,3993.36,,0.590802,0.629589,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.999999740439005,100.0,planet,planet,CONFIRMED,2.21944122,,,,,,2.0,1.0,3807.0,4.63951,0.613895,0.59928,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.999999740439005,100.0,planet,planet,CONFIRMED,2.219282,1.21,814.0,,,0.0285,2.0,1.0,4027.0,4.68,0.6,0.62,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.999999740439005,100.0,planet,planet,CONFIRMED,2.219,,,,,,2.0,1.0,3807.0,4.63951,0.613895,0.59928,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.999999740439005,100.0,planet,planet,CONFIRMED,2.219225,1.3,,,,,2.0,1.0,,,0.63,,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.999999740439005,100.0,planet,planet,CONFIRMED,2.219368,1.17,,,,,2.0,1.0,,,0.532,,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.9999999286232759,100.0,planet,planet,CONFIRMED,2.2193023,1.16,769.0,,,0.0373,2.0,1.0,4009.0,4.69,0.59,0.63,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.9999999286232759,100.0,planet,planet,CONFIRMED,2.219315,1.22,,95.7,,0.0288,2.0,1.0,3903.0,4.677,0.612,0.644,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.9999999286232759,100.0,planet,planet,CONFIRMED,2.219405,1.28,,79.9,0.21,0.029,2.0,1.0,3993.36,,0.590802,0.629589,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.9999999286232759,100.0,planet,planet,CONFIRMED,2.21944122,,,,,,2.0,1.0,3807.0,4.63951,0.613895,0.59928,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.9999999286232759,100.0,planet,planet,CONFIRMED,2.219282,1.21,814.0,,,0.0285,2.0,1.0,4027.0,4.68,0.6,0.62,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.9999999286232759,100.0,planet,planet,CONFIRMED,2.219,,,,,,2.0,1.0,3807.0,4.63951,0.613895,0.59928,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.9999999286232759,100.0,planet,planet,CONFIRMED,2.219225,1.3,,,,,2.0,1.0,,,0.63,,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.9999999286232759,100.0,planet,planet,CONFIRMED,2.219368,1.17,,,,,2.0,1.0,,,0.532,,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.9999999357361501,100.0,planet,planet,CONFIRMED,2.2193023,1.16,769.0,,,0.0373,2.0,1.0,4009.0,4.69,0.59,0.63,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.9999999357361501,100.0,planet,planet,CONFIRMED,2.219315,1.22,,95.7,,0.0288,2.0,1.0,3903.0,4.677,0.612,0.644,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.9999999357361501,100.0,planet,planet,CONFIRMED,2.219405,1.28,,79.9,0.21,0.029,2.0,1.0,3993.36,,0.590802,0.629589,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.9999999357361501,100.0,planet,planet,CONFIRMED,2.21944122,,,,,,2.0,1.0,3807.0,4.63951,0.613895,0.59928,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.9999999357361501,100.0,planet,planet,CONFIRMED,2.219282,1.21,814.0,,,0.0285,2.0,1.0,4027.0,4.68,0.6,0.62,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.9999999357361501,100.0,planet,planet,CONFIRMED,2.219,,,,,,2.0,1.0,3807.0,4.63951,0.613895,0.59928,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.9999999357361501,100.0,planet,planet,CONFIRMED,2.219225,1.3,,,,,2.0,1.0,,,0.63,,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.9999999357361501,100.0,planet,planet,CONFIRMED,2.219368,1.17,,,,,2.0,1.0,,,0.532,,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.9999995354281888,100.0,planet,planet,CONFIRMED,2.2193023,1.16,769.0,,,0.0373,2.0,1.0,4009.0,4.69,0.59,0.63,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.9999995354281888,100.0,planet,planet,CONFIRMED,2.219315,1.22,,95.7,,0.0288,2.0,1.0,3903.0,4.677,0.612,0.644,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.9999995354281888,100.0,planet,planet,CONFIRMED,2.219405,1.28,,79.9,0.21,0.029,2.0,1.0,3993.36,,0.590802,0.629589,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.9999995354281888,100.0,planet,planet,CONFIRMED,2.21944122,,,,,,2.0,1.0,3807.0,4.63951,0.613895,0.59928,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.9999995354281888,100.0,planet,planet,CONFIRMED,2.219282,1.21,814.0,,,0.0285,2.0,1.0,4027.0,4.68,0.6,0.62,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.9999995354281888,100.0,planet,planet,CONFIRMED,2.219,,,,,,2.0,1.0,3807.0,4.63951,0.613895,0.59928,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.9999995354281888,100.0,planet,planet,CONFIRMED,2.219225,1.3,,,,,2.0,1.0,,,0.63,,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.9999995354281888,100.0,planet,planet,CONFIRMED,2.219368,1.17,,,,,2.0,1.0,,,0.532,,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.9999999187851795,100.0,planet,planet,CONFIRMED,2.2193023,1.16,769.0,,,0.0373,2.0,1.0,4009.0,4.69,0.59,0.63,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.9999999187851795,100.0,planet,planet,CONFIRMED,2.219315,1.22,,95.7,,0.0288,2.0,1.0,3903.0,4.677,0.612,0.644,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.9999999187851795,100.0,planet,planet,CONFIRMED,2.219405,1.28,,79.9,0.21,0.029,2.0,1.0,3993.36,,0.590802,0.629589,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.9999999187851795,100.0,planet,planet,CONFIRMED,2.21944122,,,,,,2.0,1.0,3807.0,4.63951,0.613895,0.59928,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.9999999187851795,100.0,planet,planet,CONFIRMED,2.219282,1.21,814.0,,,0.0285,2.0,1.0,4027.0,4.68,0.6,0.62,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.9999999187851795,100.0,planet,planet,CONFIRMED,2.219,,,,,,2.0,1.0,3807.0,4.63951,0.613895,0.59928,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.9999999187851795,100.0,planet,planet,CONFIRMED,2.219225,1.3,,,,,2.0,1.0,,,0.63,,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.9999999187851795,100.0,planet,planet,CONFIRMED,2.219368,1.17,,,,,2.0,1.0,,,0.532,,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.9999995354281888,100.0,planet,planet,CONFIRMED,2.2193023,1.16,769.0,,,0.0373,2.0,1.0,4009.0,4.69,0.59,0.63,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.9999995354281888,100.0,planet,planet,CONFIRMED,2.219315,1.22,,95.7,,0.0288,2.0,1.0,3903.0,4.677,0.612,0.644,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.9999995354281888,100.0,planet,planet,CONFIRMED,2.219405,1.28,,79.9,0.21,0.029,2.0,1.0,3993.36,,0.590802,0.629589,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.9999995354281888,100.0,planet,planet,CONFIRMED,2.21944122,,,,,,2.0,1.0,3807.0,4.63951,0.613895,0.59928,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.9999995354281888,100.0,planet,planet,CONFIRMED,2.219282,1.21,814.0,,,0.0285,2.0,1.0,4027.0,4.68,0.6,0.62,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.9999995354281888,100.0,planet,planet,CONFIRMED,2.219,,,,,,2.0,1.0,3807.0,4.63951,0.613895,0.59928,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.9999995354281888,100.0,planet,planet,CONFIRMED,2.219225,1.3,,,,,2.0,1.0,,,0.63,,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.9999995354281888,100.0,planet,planet,CONFIRMED,2.219368,1.17,,,,,2.0,1.0,,,0.532,,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.9999997922162557,100.0,planet,planet,CONFIRMED,2.2193023,1.16,769.0,,,0.0373,2.0,1.0,4009.0,4.69,0.59,0.63,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.9999997922162557,100.0,planet,planet,CONFIRMED,2.219315,1.22,,95.7,,0.0288,2.0,1.0,3903.0,4.677,0.612,0.644,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.9999997922162557,100.0,planet,planet,CONFIRMED,2.219405,1.28,,79.9,0.21,0.029,2.0,1.0,3993.36,,0.590802,0.629589,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.9999997922162557,100.0,planet,planet,CONFIRMED,2.21944122,,,,,,2.0,1.0,3807.0,4.63951,0.613895,0.59928,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.9999997922162557,100.0,planet,planet,CONFIRMED,2.219282,1.21,814.0,,,0.0285,2.0,1.0,4027.0,4.68,0.6,0.62,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.9999997922162557,100.0,planet,planet,CONFIRMED,2.219,,,,,,2.0,1.0,3807.0,4.63951,0.613895,0.59928,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.9999997922162557,100.0,planet,planet,CONFIRMED,2.219225,1.3,,,,,2.0,1.0,,,0.63,,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.9999997922162557,100.0,planet,planet,CONFIRMED,2.219368,1.17,,,,,2.0,1.0,,,0.532,,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.9999997827217274,100.0,planet,planet,CONFIRMED,2.2193023,1.16,769.0,,,0.0373,2.0,1.0,4009.0,4.69,0.59,0.63,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.9999997827217274,100.0,planet,planet,CONFIRMED,2.219315,1.22,,95.7,,0.0288,2.0,1.0,3903.0,4.677,0.612,0.644,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.9999997827217274,100.0,planet,planet,CONFIRMED,2.219405,1.28,,79.9,0.21,0.029,2.0,1.0,3993.36,,0.590802,0.629589,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.9999997827217274,100.0,planet,planet,CONFIRMED,2.21944122,,,,,,2.0,1.0,3807.0,4.63951,0.613895,0.59928,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.9999997827217274,100.0,planet,planet,CONFIRMED,2.219282,1.21,814.0,,,0.0285,2.0,1.0,4027.0,4.68,0.6,0.62,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.9999997827217274,100.0,planet,planet,CONFIRMED,2.219,,,,,,2.0,1.0,3807.0,4.63951,0.613895,0.59928,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.9999997827217274,100.0,planet,planet,CONFIRMED,2.219225,1.3,,,,,2.0,1.0,,,0.63,,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-122 b,k2,0.9999997827217274,100.0,planet,planet,CONFIRMED,2.219368,1.17,,,,,2.0,1.0,,,0.532,,126.4762179,20.3593384,72.0444,13.105,9.275,12.3708
K2-123 b,k2,0.9999996833345196,100.0,planet,planet,CONFIRMED,30.954222,2.5,,,,,1.0,1.0,4040.0,4.671,0.598,,134.4441404,21.4532748,161.555,14.781,11.055,14.0916
K2-123 b,k2,0.9999996833345196,100.0,planet,planet,CONFIRMED,30.9542,2.66,,2.7,,0.1641,1.0,1.0,3880.0,4.686,0.592,0.615,134.4441404,21.4532748,161.555,14.781,11.055,14.0916
K2-123 b,k2,0.9999996833345196,100.0,planet,planet,CONFIRMED,30.96028326,,,,,,1.0,1.0,3856.0,4.64359,0.609039,0.595401,134.4441404,21.4532748,161.555,14.781,11.055,14.0916
K2-123 b,k2,0.9999996833345196,100.0,planet,planet,CONFIRMED,30.953,,,,,,1.0,1.0,3856.0,4.64359,0.609039,0.595401,134.4441404,21.4532748,161.555,14.781,11.055,14.0916
K2-123 b,k2,0.9999996833345196,100.0,planet,planet,CONFIRMED,30.956763,2.65,,2.9,0.06,0.167,1.0,1.0,4075.67,,0.571015,0.649093,134.4441404,21.4532748,161.555,14.781,11.055,14.0916
K2-123 b,k2,0.9999996833345196,100.0,planet,planet,CONFIRMED,30.952606,3.0,,,,,1.0,1.0,,,0.64,,134.4441404,21.4532748,161.555,14.781,11.055,14.0916
K2-123 b,k2,0.9999996833345196,100.0,planet,planet,CONFIRMED,30.954,3.07,,,,,1.0,1.0,,,0.637,,134.4441404,21.4532748,161.555,14.781,11.055,14.0916
K2-123 b,k2,0.9999996833345196,100.0,planet,planet,CONFIRMED,30.951524,2.76,338.0,,,0.1649,1.0,1.0,4035.0,4.69,0.59,0.62,134.4441404,21.4532748,161.555,14.781,11.055,14.0916
K2-123 b,k2,0.9999999627559866,100.0,planet,planet,CONFIRMED,30.954222,2.5,,,,,1.0,1.0,4040.0,4.671,0.598,,134.4441404,21.4532748,161.555,14.781,11.055,14.0916
K2-123 b,k2,0.9999999627559866,100.0,planet,planet,CONFIRMED,30.9542,2.66,,2.7,,0.1641,1.0,1.0,3880.0,4.686,0.592,0.615,134.4441404,21.4532748,161.555,14.781,11.055,14.0916
K2-123 b,k2,0.9999999627559866,100.0,planet,planet,CONFIRMED,30.96028326,,,,,,1.0,1.0,3856.0,4.64359,0.609039,0.595401,134.4441404,21.4532748,161.555,14.781,11.055,14.0916
K2-123 b,k2,0.9999999627559866,100.0,planet,planet,CONFIRMED,30.953,,,,,,1.0,1.0,3856.0,4.64359,0.609039,0.595401,134.4441404,21.4532748,161.555,14.781,11.055,14.0916
K2-123 b,k2,0.9999999627559866,100.0,planet,planet,CONFIRMED,30.956763,2.65,,2.9,0.06,0.167,1.0,1.0,4075.67,,0.571015,0.649093,134.4441404,21.4532748,161.555,14.781,11.055,14.0916
K2-123 b,k2,0.9999999627559866,100.0,planet,planet,CONFIRMED,30.952606,3.0,,,,,1.0,1.0,,,0.64,,134.4441404,21.4532748,161.555,14.781,11.055,14.0916
K2-123 b,k2,0.9999999627559866,100.0,planet,planet,CONFIRMED,30.954,3.07,,,,,1.0,1.0,,,0.637,,134.4441404,21.4532748,161.555,14.781,11.055,14.0916
K2-123 b,k2,0.9999999627559866,100.0,planet,planet,CONFIRMED,30.951524,2.76,338.0,,,0.1649,1.0,1.0,4035.0,4.69,0.59,0.62,134.4441404,21.4532748,161.555,14.781,11.055,14.0916
K2-123 b,k2,0.9999997561431919,100.0,planet,planet,CONFIRMED,30.954222,2.5,,,,,1.0,1.0,4040.0,4.671,0.598,,134.4441404,21.4532748,161.555,14.781,11.055,14.0916
K2-123 b,k2,0.9999997561431919,100.0,planet,planet,CONFIRMED,30.9542,2.66,,2.7,,0.1641,1.0,1.0,3880.0,4.686,0.592,0.615,134.4441404,21.4532748,161.555,14.781,11.055,14.0916
K2-123 b,k2,0.9999997561431919,100.0,planet,planet,CONFIRMED,30.96028326,,,,,,1.0,1.0,3856.0,4.64359,0.609039,0.595401,134.4441404,21.4532748,161.555,14.781,11.055,14.0916
K2-123 b,k2,0.9999997561431919,100.0,planet,planet,CONFIRMED,30.953,,,,,,1.0,1.0,3856.0,4.64359,0.609039,0.595401,134.4441404,21.4532748,161.555,14.781,11.055,14.0916
K2-123 b,k2,0.9999997561431919,100.0,planet,planet,CONFIRMED,30.956763,2.65,,2.9,0.06,0.167,1.0,1.0,4075.67,,0.571015,0.649093,134.4441404,21.4532748,161.555,14.781,11.055,14.0916
K2-123 b,k2,0.9999997561431919,100.0,planet,planet,CONFIRMED,30.952606,3.0,,,,,1.0,1.0,,,0.64,,134.4441404,21.4532748,161.555,14.781,11.055,14.0916
K2-123 b,k2,0.9999997561431919,100.0,planet,planet,CONFIRMED,30.954,3.07,,,,,1.0,1.0,,,0.637,,134.4441404,21.4532748,161.555,14.781,11.055,14.0916
K2-123 b,k2,0.9999997561431919,100.0,planet,planet,CONFIRMED,30.951524,2.76,338.0,,,0.1649,1.0,1.0,4035.0,4.69,0.59,0.62,134.4441404,21.4532748,161.555,14.781,11.055,14.0916
K2-123 b,k2,0.9999997561431919,100.0,planet,planet,CONFIRMED,30.954222,2.5,,,,,1.0,1.0,4040.0,4.671,0.598,,134.4441404,21.4532748,161.555,14.781,11.055,14.0916
K2-123 b,k2,0.9999997561431919,100.0,planet,planet,CONFIRMED,30.9542,2.66,,2.7,,0.1641,1.0,1.0,3880.0,4.686,0.592,0.615,134.4441404,21.4532748,161.555,14.781,11.055,14.0916
K2-123 b,k2,0.9999997561431919,100.0,planet,planet,CONFIRMED,30.96028326,,,,,,1.0,1.0,3856.0,4.64359,0.609039,0.595401,134.4441404,21.4532748,161.555,14.781,11.055,14.0916
K2-123 b,k2,0.9999997561431919,100.0,planet,planet,CONFIRMED,30.953,,,,,,1.0,1.0,3856.0,4.64359,0.609039,0.595401,134.4441404,21.4532748,161.555,14.781,11.055,14.0916
K2-123 b,k2,0.9999997561431919,100.0,planet,planet,CONFIRMED,30.956763,2.65,,2.9,0.06,0.167,1.0,1.0,4075.67,,0.571015,0.649093,134.4441404,21.4532748,161.555,14.781,11.055,14.0916
K2-123 b,k2,0.9999997561431919,100.0,planet,planet,CONFIRMED,30.952606,3.0,,,,,1.0,1.0,,,0.64,,134.4441404,21.4532748,161.555,14.781,11.055,14.0916
K2-123 b,k2,0.9999997561431919,100.0,planet,planet,CONFIRMED,30.954,3.07,,,,,1.0,1.0,,,0.637,,134.4441404,21.4532748,161.555,14.781,11.055,14.0916
K2-123 b,k2,0.9999997561431919,100.0,planet,planet,CONFIRMED,30.951524,2.76,338.0,,,0.1649,1.0,1.0,4035.0,4.69,0.59,0.62,134.4441404,21.4532748,161.555,14.781,11.055,14.0916
K2-123 b,k2,0.9999999560111844,100.0,planet,planet,CONFIRMED,30.954222,2.5,,,,,1.0,1.0,4040.0,4.671,0.598,,134.4441404,21.4532748,161.555,14.781,11.055,14.0916
K2-123 b,k2,0.9999999560111844,100.0,planet,planet,CONFIRMED,30.9542,2.66,,2.7,,0.1641,1.0,1.0,3880.0,4.686,0.592,0.615,134.4441404,21.4532748,161.555,14.781,11.055,14.0916
K2-123 b,k2,0.9999999560111844,100.0,planet,planet,CONFIRMED,30.96028326,,,,,,1.0,1.0,3856.0,4.64359,0.609039,0.595401,134.4441404,21.4532748,161.555,14.781,11.055,14.0916
K2-123 b,k2,0.9999999560111844,100.0,planet,planet,CONFIRMED,30.953,,,,,,1.0,1.0,3856.0,4.64359,0.609039,0.595401,134.4441404,21.4532748,161.555,14.781,11.055,14.0916
K2-123 b,k2,0.9999999560111844,100.0,planet,planet,CONFIRMED,30.956763,2.65,,2.9,0.06,0.167,1.0,1.0,4075.67,,0.571015,0.649093,134.4441404,21.4532748,161.555,14.781,11.055,14.0916
K2-123 b,k2,0.9999999560111844,100.0,planet,planet,CONFIRMED,30.952606,3.0,,,,,1.0,1.0,,,0.64,,134.4441404,21.4532748,161.555,14.781,11.055,14.0916
K2-123 b,k2,0.9999999560111844,100.0,planet,planet,CONFIRMED,30.954,3.07,,,,,1.0,1.0,,,0.637,,134.4441404,21.4532748,161.555,14.781,11.055,14.0916
K2-123 b,k2,0.9999999560111844,100.0,planet,planet,CONFIRMED,30.951524,2.76,338.0,,,0.1649,1.0,1.0,4035.0,4.69,0.59,0.62,134.4441404,21.4532748,161.555,14.781,11.055,14.0916
K2-123 b,k2,0.999999794391024,100.0,planet,planet,CONFIRMED,30.954222,2.5,,,,,1.0,1.0,4040.0,4.671,0.598,,134.4441404,21.4532748,161.555,14.781,11.055,14.0916
K2-123 b,k2,0.999999794391024,100.0,planet,planet,CONFIRMED,30.9542,2.66,,2.7,,0.1641,1.0,1.0,3880.0,4.686,0.592,0.615,134.4441404,21.4532748,161.555,14.781,11.055,14.0916
K2-123 b,k2,0.999999794391024,100.0,planet,planet,CONFIRMED,30.96028326,,,,,,1.0,1.0,3856.0,4.64359,0.609039,0.595401,134.4441404,21.4532748,161.555,14.781,11.055,14.0916
K2-123 b,k2,0.999999794391024,100.0,planet,planet,CONFIRMED,30.953,,,,,,1.0,1.0,3856.0,4.64359,0.609039,0.595401,134.4441404,21.4532748,161.555,14.781,11.055,14.0916
K2-123 b,k2,0.999999794391024,100.0,planet,planet,CONFIRMED,30.956763,2.65,,2.9,0.06,0.167,1.0,1.0,4075.67,,0.571015,0.649093,134.4441404,21.4532748,161.555,14.781,11.055,14.0916
K2-123 b,k2,0.999999794391024,100.0,planet,planet,CONFIRMED,30.952606,3.0,,,,,1.0,1.0,,,0.64,,134.4441404,21.4532748,161.555,14.781,11.055,14.0916
K2-123 b,k2,0.999999794391024,100.0,planet,planet,CONFIRMED,30.954,3.07,,,,,1.0,1.0,,,0.637,,134.4441404,21.4532748,161.555,14.781,11.055,14.0916
