object_id,mission,proba_planet,confidence_pct,category,nasa_category,label_text,period,rp,teq,insolation,eccentricity,sma,sy_snum,sy_pnum,stellar_teff,stellar_logg,stellar_radius,stellar_mass,ra,dec,sy_dist,sy_vmag,sy_kmag,sy_gaiamag
EPIC 201785059.01,k2,2.0375191199131354e-06,0.0,non-planet,candidate,CANDIDATE,1.3951513,0.879,,,,,1.0,0.0,3390.0,,0.32,,170.6976906,5.0951726,87.9605,15.55,10.854,14.4385
EPIC 201793642.01,k2,1.4247179497468195e-07,0.0,non-planet,candidate,CANDIDATE,15.3791,1.89,,,,,1.0,0.0,,,0.336,,174.031648,5.2521219,232.354,16.68,12.713,15.8642
EPIC 201828749.01,k2,1.0740493669574457e-06,0.0,non-planet,candidate,CANDIDATE,33.5107,2.14,,,,,1.0,0.0,5683.0,4.5,0.896,,175.6541539,5.8942286,212.292,11.68,9.933,11.7105
EPIC 201828749.01,k2,1.0740493669574457e-06,0.0,non-planet,candidate,CANDIDATE,33.51569,3.83,613.0,,,,1.0,0.0,5552.0,,0.71,,175.6541539,5.8942286,212.292,11.68,9.933,11.7105
EPIC 201828749.01,k2,1.0740493669574457e-06,0.0,non-planet,candidate,CANDIDATE,33.5116,2.89,,,,,1.0,0.0,,,0.875,,175.6541539,5.8942286,212.292,11.68,9.933,11.7105
EPIC 201828749.01,k2,1.0740493669574457e-06,0.0,non-planet,candidate,CANDIDATE,33.513607,2.47313225,,,,,1.0,0.0,5628.0,4.57,0.857642,,175.6541539,5.8942286,212.292,11.68,9.933,11.7105
EPIC 201828749.01,k2,1.0740493669574457e-06,0.0,non-planet,candidate,CANDIDATE,33.515399,2.03,,,,,1.0,0.0,4222.0,,0.65,,175.6541539,5.8942286,212.292,11.68,9.933,11.7105
EPIC 201828749.01,k2,9.897231738303819e-07,0.0,non-planet,candidate,CANDIDATE,33.5107,2.14,,,,,1.0,0.0,5683.0,4.5,0.896,,175.6541539,5.8942286,212.292,11.68,9.933,11.7105
EPIC 201828749.01,k2,9.897231738303819e-07,0.0,non-planet,candidate,CANDIDATE,33.51569,3.83,613.0,,,,1.0,0.0,5552.0,,0.71,,175.6541539,5.8942286,212.292,11.68,9.933,11.7105
EPIC 201828749.01,k2,9.897231738303819e-07,0.0,non-planet,candidate,CANDIDATE,33.5116,2.89,,,,,1.0,0.0,,,0.875,,175.6541539,5.8942286,212.292,11.68,9.933,11.7105
EPIC 201828749.01,k2,9.897231738303819e-07,0.0,non-planet,candidate,CANDIDATE,33.513607,2.47313225,,,,,1.0,0.0,5628.0,4.57,0.857642,,175.6541539,5.8942286,212.292,11.68,9.933,11.7105
EPIC 201828749.01,k2,9.897231738303819e-07,0.0,non-planet,candidate,CANDIDATE,33.515399,2.03,,,,,1.0,0.0,4222.0,,0.65,,175.6541539,5.8942286,212.292,11.68,9.933,11.7105
EPIC 201828749.01,k2,3.3961939537948845e-08,0.0,non-planet,candidate,CANDIDATE,33.5107,2.14,,,,,1.0,0.0,5683.0,4.5,0.896,,175.6541539,5.8942286,212.292,11.68,9.933,11.7105
EPIC 201828749.01,k2,3.3961939537948845e-08,0.0,non-planet,candidate,CANDIDATE,33.51569,3.83,613.0,,,,1.0,0.0,5552.0,,0.71,,175.6541539,5.8942286,212.292,11.68,9.933,11.7105
EPIC 201828749.01,k2,3.3961939537948845e-08,0.0,non-planet,candidate,CANDIDATE,33.5116,2.89,,,,,1.0,0.0,,,0.875,,175.6541539,5.8942286,212.292,11.68,9.933,11.7105
EPIC 201828749.01,k2,3.3961939537948845e-08,0.0,non-planet,candidate,CANDIDATE,33.513607,2.47313225,,,,,1.0,0.0,5628.0,4.57,0.857642,,175.6541539,5.8942286,212.292,11.68,9.933,11.7105
EPIC 201828749.01,k2,3.3961939537948845e-08,0.0,non-planet,candidate,CANDIDATE,33.515399,2.03,,,,,1.0,0.0,4222.0,,0.65,,175.6541539,5.8942286,212.292,11.68,9.933,11.7105
EPIC 201828749.01,k2,8.24798114829766e-07,0.0,non-planet,candidate,CANDIDATE,33.5107,2.14,,,,,1.0,0.0,5683.0,4.5,0.896,,175.6541539,5.8942286,212.292,11.68,9.933,11.7105
EPIC 201828749.01,k2,8.24798114829766e-07,0.0,non-planet,candidate,CANDIDATE,33.51569,3.83,613.0,,,,1.0,0.0,5552.0,,0.71,,175.6541539,5.8942286,212.292,11.68,9.933,11.7105
EPIC 201828749.01,k2,8.24798114829766e-07,0.0,non-planet,candidate,CANDIDATE,33.5116,2.89,,,,,1.0,0.0,,,0.875,,175.6541539,5.8942286,212.292,11.68,9.933,11.7105
EPIC 201828749.01,k2,8.24798114829766e-07,0.0,non-planet,candidate,CANDIDATE,33.513607,2.47313225,,,,,1.0,0.0,5628.0,4.57,0.857642,,175.6541539,5.8942286,212.292,11.68,9.933,11.7105
EPIC 201828749.01,k2,8.24798114829766e-07,0.0,non-planet,candidate,CANDIDATE,33.515399,2.03,,,,,1.0,0.0,4222.0,,0.65,,175.6541539,5.8942286,212.292,11.68,9.933,11.7105
EPIC 201828749.01,k2,8.934252599191177e-07,0.0,non-planet,candidate,CANDIDATE,33.5107,2.14,,,,,1.0,0.0,5683.0,4.5,0.896,,175.6541539,5.8942286,212.292,11.68,9.933,11.7105
EPIC 201828749.01,k2,8.934252599191177e-07,0.0,non-planet,candidate,CANDIDATE,33.51569,3.83,613.0,,,,1.0,0.0,5552.0,,0.71,,175.6541539,5.8942286,212.292,11.68,9.933,11.7105
EPIC 201828749.01,k2,8.934252599191177e-07,0.0,non-planet,candidate,CANDIDATE,33.5116,2.89,,,,,1.0,0.0,,,0.875,,175.6541539,5.8942286,212.292,11.68,9.933,11.7105
EPIC 201828749.01,k2,8.934252599191177e-07,0.0,non-planet,candidate,CANDIDATE,33.513607,2.47313225,,,,,1.0,0.0,5628.0,4.57,0.857642,,175.6541539,5.8942286,212.292,11.68,9.933,11.7105
EPIC 201828749.01,k2,8.934252599191177e-07,0.0,non-planet,candidate,CANDIDATE,33.515399,2.03,,,,,1.0,0.0,4222.0,,0.65,,175.6541539,5.8942286,212.292,11.68,9.933,11.7105
EPIC 201837434.01,k2,6.70506042161743e-08,0.0,non-planet,candidate,CANDIDATE,6.97251,2.01,,,,,1.0,0.0,,,0.6252,,168.5709572,6.0608498,239.506,14.331,11.524,14.0326
EPIC 201841433.01,k2,5.2849013321248765e-06,0.0,non-planet,candidate,CANDIDATE,12.3389,2.11,,,,,1.0,1.0,,,0.628,,175.206752,6.1348146,436.488,14.983,12.454,14.5885
EPIC 201841433.01,k2,5.2849013321248765e-06,0.0,non-planet,candidate,CANDIDATE,12.339133,2.59,,,,,1.0,1.0,4751.0,,0.73,,175.206752,6.1348146,436.488,14.983,12.454,14.5885
EPIC 201841433.01,k2,7.490045202407307e-05,0.01,non-planet,candidate,CANDIDATE,12.3389,2.11,,,,,1.0,1.0,,,0.628,,175.206752,6.1348146,436.488,14.983,12.454,14.5885
EPIC 201841433.01,k2,7.490045202407307e-05,0.01,non-planet,candidate,CANDIDATE,12.339133,2.59,,,,,1.0,1.0,4751.0,,0.73,,175.206752,6.1348146,436.488,14.983,12.454,14.5885
EPIC 201846824.01,k2,1.5649647737016048e-07,0.0,non-planet,candidate,CANDIDATE,2.89465,1.75,,,,,1.0,0.0,,,0.702,,176.8902497,6.2407166,270.109,15.24,11.734,14.5976
EPIC 201856786.01,k2,4.362151125043246e-08,0.0,non-planet,candidate,CANDIDATE,3.83794,1.51,,,,,1.0,0.0,,,0.809,,177.987935,6.4404496,155.4257,14.18,10.417,13.4874
EPIC 201856786.02,k2,4.315683456307685e-08,0.0,non-planet,candidate,CANDIDATE,5.24086,1.46,,,,,1.0,0.0,,,0.809,,177.987935,6.4404496,155.4257,14.18,10.417,13.4874
EPIC 201892470.01,k2,4.559022705964935e-08,0.0,non-planet,candidate,CANDIDATE,2790.0,12.2,,,,,1.0,0.0,5100.0,,0.93,,170.9969231,7.1649482,409.502,11.568,9.89,11.5629
EPIC 201896171.01,k2,8.361323831409825e-08,0.0,non-planet,candidate,CANDIDATE,8.91058,2.8,,,,,1.0,0.0,,,1.028,,176.6671476,7.2433545,489.318,13.425,11.871,13.3406
EPIC 201920032.01,k2,1.0198490210887189e-06,0.0,non-planet,candidate,CANDIDATE,28.2692,3.35,,,,,1.0,0.0,5631.0,4.2,1.29,,174.1067018,7.7529977,399.976,13.171,11.364,12.9033
EPIC 201920032.01,k2,1.0198490210887189e-06,0.0,non-planet,candidate,CANDIDATE,28.270642,2.79,,,,,1.0,0.0,5545.0,,0.9,,174.1067018,7.7529977,399.976,13.171,11.364,12.9033
EPIC 201920032.01,k2,1.0198490210887189e-06,0.0,non-planet,candidate,CANDIDATE,28.2671,2.94,,,,,1.0,0.0,,,1.028,,174.1067018,7.7529977,399.976,13.171,11.364,12.9033
EPIC 201920032.01,k2,1.0198490210887189e-06,0.0,non-planet,candidate,CANDIDATE,28.271761,2.7100633,,,,,1.0,0.0,5548.0,4.42,0.933556,,174.1067018,7.7529977,399.976,13.171,11.364,12.9033
EPIC 201920032.01,k2,1.0198490210887189e-06,0.0,non-planet,candidate,CANDIDATE,28.2717,,,,,,1.0,0.0,5564.0,4.40705,1.02594,0.98,174.1067018,7.7529977,399.976,13.171,11.364,12.9033
EPIC 201920032.01,k2,1.3180068108992464e-06,0.0,non-planet,candidate,CANDIDATE,28.2692,3.35,,,,,1.0,0.0,5631.0,4.2,1.29,,174.1067018,7.7529977,399.976,13.171,11.364,12.9033
EPIC 201920032.01,k2,1.3180068108992464e-06,0.0,non-planet,candidate,CANDIDATE,28.270642,2.79,,,,,1.0,0.0,5545.0,,0.9,,174.1067018,7.7529977,399.976,13.171,11.364,12.9033
EPIC 201920032.01,k2,1.3180068108992464e-06,0.0,non-planet,candidate,CANDIDATE,28.2671,2.94,,,,,1.0,0.0,,,1.028,,174.1067018,7.7529977,399.976,13.171,11.364,12.9033
EPIC 201920032.01,k2,1.3180068108992464e-06,0.0,non-planet,candidate,CANDIDATE,28.271761,2.7100633,,,,,1.0,0.0,5548.0,4.42,0.933556,,174.1067018,7.7529977,399.976,13.171,11.364,12.9033
EPIC 201920032.01,k2,1.3180068108992464e-06,0.0,non-planet,candidate,CANDIDATE,28.2717,,,,,,1.0,0.0,5564.0,4.40705,1.02594,0.98,174.1067018,7.7529977,399.976,13.171,11.364,12.9033
EPIC 201920032.01,k2,5.051883527189106e-08,0.0,non-planet,candidate,CANDIDATE,28.2692,3.35,,,,,1.0,0.0,5631.0,4.2,1.29,,174.1067018,7.7529977,399.976,13.171,11.364,12.9033
EPIC 201920032.01,k2,5.051883527189106e-08,0.0,non-planet,candidate,CANDIDATE,28.270642,2.79,,,,,1.0,0.0,5545.0,,0.9,,174.1067018,7.7529977,399.976,13.171,11.364,12.9033
EPIC 201920032.01,k2,5.051883527189106e-08,0.0,non-planet,candidate,CANDIDATE,28.2671,2.94,,,,,1.0,0.0,,,1.028,,174.1067018,7.7529977,399.976,13.171,11.364,12.9033
EPIC 201920032.01,k2,5.051883527189106e-08,0.0,non-planet,candidate,CANDIDATE,28.271761,2.7100633,,,,,1.0,0.0,5548.0,4.42,0.933556,,174.1067018,7.7529977,399.976,13.171,11.364,12.9033
EPIC 201920032.01,k2,5.051883527189106e-08,0.0,non-planet,candidate,CANDIDATE,28.2717,,,,,,1.0,0.0,5564.0,4.40705,1.02594,0.98,174.1067018,7.7529977,399.976,13.171,11.364,12.9033
EPIC 201920032.01,k2,8.654058551753882e-07,0.0,non-planet,candidate,CANDIDATE,28.2692,3.35,,,,,1.0,0.0,5631.0,4.2,1.29,,174.1067018,7.7529977,399.976,13.171,11.364,12.9033
EPIC 201920032.01,k2,8.654058551753882e-07,0.0,non-planet,candidate,CANDIDATE,28.270642,2.79,,,,,1.0,0.0,5545.0,,0.9,,174.1067018,7.7529977,399.976,13.171,11.364,12.9033
EPIC 201920032.01,k2,8.654058551753882e-07,0.0,non-planet,candidate,CANDIDATE,28.2671,2.94,,,,,1.0,0.0,,,1.028,,174.1067018,7.7529977,399.976,13.171,11.364,12.9033
EPIC 201920032.01,k2,8.654058551753882e-07,0.0,non-planet,candidate,CANDIDATE,28.271761,2.7100633,,,,,1.0,0.0,5548.0,4.42,0.933556,,174.1067018,7.7529977,399.976,13.171,11.364,12.9033
EPIC 201920032.01,k2,8.654058551753882e-07,0.0,non-planet,candidate,CANDIDATE,28.2717,,,,,,1.0,0.0,5564.0,4.40705,1.02594,0.98,174.1067018,7.7529977,399.976,13.171,11.364,12.9033
EPIC 201920032.01,k2,1.3057925234781602e-06,0.0,non-planet,candidate,CANDIDATE,28.2692,3.35,,,,,1.0,0.0,5631.0,4.2,1.29,,174.1067018,7.7529977,399.976,13.171,11.364,12.9033
EPIC 201920032.01,k2,1.3057925234781602e-06,0.0,non-planet,candidate,CANDIDATE,28.270642,2.79,,,,,1.0,0.0,5545.0,,0.9,,174.1067018,7.7529977,399.976,13.171,11.364,12.9033
EPIC 201920032.01,k2,1.3057925234781602e-06,0.0,non-planet,candidate,CANDIDATE,28.2671,2.94,,,,,1.0,0.0,,,1.028,,174.1067018,7.7529977,399.976,13.171,11.364,12.9033
EPIC 201920032.01,k2,1.3057925234781602e-06,0.0,non-planet,candidate,CANDIDATE,28.271761,2.7100633,,,,,1.0,0.0,5548.0,4.42,0.933556,,174.1067018,7.7529977,399.976,13.171,11.364,12.9033
EPIC 201920032.01,k2,1.3057925234781602e-06,0.0,non-planet,candidate,CANDIDATE,28.2717,,,,,,1.0,0.0,5564.0,4.40705,1.02594,0.98,174.1067018,7.7529977,399.976,13.171,11.364,12.9033
EPIC 201920032.02,k2,7.991025895728939e-08,0.0,non-planet,candidate,CANDIDATE,4.73172,1.7,,,,,1.0,0.0,,,1.028,,174.1067018,7.7529977,399.976,13.171,11.364,12.9033
EPIC 201923289.01,k2,4.517998983026621e-08,0.0,non-planet,candidate,CANDIDATE,0.782022,1.58,,,,,1.0,0.0,,,0.94,,174.9206066,7.8258194,442.991,13.809,11.87,13.6711
EPIC 201923289.01,k2,4.517998983026621e-08,0.0,non-planet,candidate,CANDIDATE,0.78214992,1.29,,,,,1.0,0.0,5144.0,,0.79,,174.9206066,7.8258194,442.991,13.809,11.87,13.6711
EPIC 201923289.01,k2,4.2140887294785544e-07,0.0,non-planet,candidate,CANDIDATE,0.782022,1.58,,,,,1.0,0.0,,,0.94,,174.9206066,7.8258194,442.991,13.809,11.87,13.6711
EPIC 201923289.01,k2,4.2140887294785544e-07,0.0,non-planet,candidate,CANDIDATE,0.78214992,1.29,,,,,1.0,0.0,5144.0,,0.79,,174.9206066,7.8258194,442.991,13.809,11.87,13.6711
EPIC 201925324.01,k2,1.4122196055012083e-07,0.0,non-planet,candidate,CANDIDATE,15.4769,2.89,,,,,1.0,0.0,,,0.66,,171.3995685,7.8719192,357.007,15.217,12.255,14.929
EPIC 201927336.01,k2,1.527562417391595e-06,0.0,non-planet,candidate,CANDIDATE,6.4498648,2.63,,,,,1.0,0.0,5395.0,,0.85,,170.9338271,7.9170687,365.788,13.302,11.482,13.0886
EPIC 201927336.01,k2,1.527562417391595e-06,0.0,non-planet,candidate,CANDIDATE,6.45027,2.29,,,,,1.0,0.0,,,0.894,,170.9338271,7.9170687,365.788,13.302,11.482,13.0886
EPIC 201927336.01,k2,4.9044445553602555e-08,0.0,non-planet,candidate,CANDIDATE,6.4498648,2.63,,,,,1.0,0.0,5395.0,,0.85,,170.9338271,7.9170687,365.788,13.302,11.482,13.0886
EPIC 201927336.01,k2,4.9044445553602555e-08,0.0,non-planet,candidate,CANDIDATE,6.45027,2.29,,,,,1.0,0.0,,,0.894,,170.9338271,7.9170687,365.788,13.302,11.482,13.0886
EPIC 201928106.01,k2,7.11616353415274e-08,0.0,non-planet,non-planet,FALSE POSITIVE,1.19478,1.65,,,,,1.0,0.0,3671.0,5.053,0.235,,170.8931433,7.9346019,303.404,18.19,13.124,16.6373
EPIC 201929294.01,k2,5.265642601318803e-08,0.0,non-planet,non-planet,FALSE POSITIVE,,,,,,,1.0,0.0,4786.0,,0.7,,174.6569397,7.9595633,2140.25,13.36,10.798,13.0277
EPIC 202059377.01,k2,1.100527854125184e-06,0.0,non-planet,non-planet,FALSE POSITIVE,1.5771832,33.4,,,,,1.0,0.0,8210.0,,1.94,,99.184275,21.651567,273.796,8.718,8.422,
EPIC 202059377.01,k2,1.100527854125184e-06,0.0,non-planet,non-planet,FALSE POSITIVE,1.57753,26.0,,,,,1.0,0.0,7747.0,4.08,1.93,,99.184275,21.651567,273.796,8.718,8.422,
EPIC 202059377.01,k2,3.7585378163913816e-08,0.0,non-planet,non-planet,FALSE POSITIVE,1.5771832,33.4,,,,,1.0,0.0,8210.0,,1.94,,99.184275,21.651567,273.796,8.718,8.422,
EPIC 202059377.01,k2,3.7585378163913816e-08,0.0,non-planet,non-planet,FALSE POSITIVE,1.57753,26.0,,,,,1.0,0.0,7747.0,4.08,1.93,,99.184275,21.651567,273.796,8.718,8.422,
EPIC 202060800.01,k2,5.2510355544941614e-08,0.0,non-planet,candidate,CANDIDATE,3.262038,,,,,,1.0,0.0,10318.0,,5.27397,,92.5910909,23.7941563,2085.72,11.528,10.828,11.3231
EPIC 202062450.01,k2,2.3468828641432165e-08,0.0,non-planet,candidate,CANDIDATE,4.4654,45.0,,,,,1.0,0.0,,,2.3,,95.8635012,14.5471107,917.554,11.4765,11.046,11.4234
EPIC 202064253.01,k2,2.7976017881453564e-08,0.0,non-planet,candidate,CANDIDATE,21.140574,31.5,,,,,1.0,0.0,6205.0,,1.29,,91.5042033,22.891765,1800.02,12.325,11.148,12.305
EPIC 202065819.01,k2,7.156151199827727e-08,0.0,non-planet,candidate,CANDIDATE,5.74372,,,,,,1.0,0.0,,,,,94.535356,24.8339752,6091.77,12.428,11.792,12.4653
EPIC 202066192.01,k2,2.348381578447185e-08,0.0,non-planet,candidate,CANDIDATE,3.2923818,19.6,,,,,1.0,0.0,7824.0,,1.87,,95.2474442,26.1253891,4958.48,14.856,14.341,14.7765
EPIC 202066537.01,k2,2.522973649312682e-07,0.0,non-planet,candidate,CANDIDATE,6.90487,53.0,,,,,1.0,0.0,6599.0,4.241,1.45,,104.266253,18.62682,2183.17,14.573,13.578,
EPIC 202066537.01,k2,2.522973649312682e-07,0.0,non-planet,candidate,CANDIDATE,6.905053,,,,,,1.0,0.0,,,,,104.266253,18.62682,2183.17,14.573,13.578,
EPIC 202066537.01,k2,2.522973649312682e-07,0.0,non-planet,candidate,CANDIDATE,6.9055211,33.6,,,,,1.0,0.0,6722.0,,1.89,,104.266253,18.62682,2183.17,14.573,13.578,
EPIC 202066537.01,k2,5.097719658573152e-08,0.0,non-planet,candidate,CANDIDATE,6.90487,53.0,,,,,1.0,0.0,6599.0,4.241,1.45,,104.266253,18.62682,2183.17,14.573,13.578,
EPIC 202066537.01,k2,5.097719658573152e-08,0.0,non-planet,candidate,CANDIDATE,6.905053,,,,,,1.0,0.0,,,,,104.266253,18.62682,2183.17,14.573,13.578,
EPIC 202066537.01,k2,5.097719658573152e-08,0.0,non-planet,candidate,CANDIDATE,6.9055211,33.6,,,,,1.0,0.0,6722.0,,1.89,,104.266253,18.62682,2183.17,14.573,13.578,
EPIC 202066537.01,k2,2.754746549310037e-07,0.0,non-planet,candidate,CANDIDATE,6.90487,53.0,,,,,1.0,0.0,6599.0,4.241,1.45,,104.266253,18.62682,2183.17,14.573,13.578,
EPIC 202066537.01,k2,2.754746549310037e-07,0.0,non-planet,candidate,CANDIDATE,6.905053,,,,,,1.0,0.0,,,,,104.266253,18.62682,2183.17,14.573,13.578,
EPIC 202066537.01,k2,2.754746549310037e-07,0.0,non-planet,candidate,CANDIDATE,6.9055211,33.6,,,,,1.0,0.0,6722.0,,1.89,,104.266253,18.62682,2183.17,14.573,13.578,
EPIC 202066811.01,k2,3.0467153140406454e-08,0.0,non-planet,candidate,CANDIDATE,1.696374,35.3,,,,,1.0,0.0,,,1.793,,103.3613273,16.8331077,2257.74,14.449,13.635,14.4233
EPIC 202071289.01,k2,3.2471649334643314e-08,0.0,non-planet,candidate,CANDIDATE,3.046136,76.0,,,,,1.0,0.0,,,1.698,,95.1830838,24.9042603,264.567,11.548,9.259,10.8766
EPIC 202071289.01,k2,3.2471649334643314e-08,0.0,non-planet,candidate,CANDIDATE,3.0459383,19.0,,,,,1.0,0.0,5529.0,,0.89,,95.1830838,24.9042603,264.567,11.548,9.259,10.8766
EPIC 202071289.01,k2,3.2471649334643314e-08,0.0,non-planet,candidate,CANDIDATE,3.04622,29.0,,,,,1.0,0.0,5529.0,4.5,0.89,,95.1830838,24.9042603,264.567,11.548,9.259,10.8766
EPIC 202071289.01,k2,6.594888679292138e-07,0.0,non-planet,candidate,CANDIDATE,3.046136,76.0,,,,,1.0,0.0,,,1.698,,95.1830838,24.9042603,264.567,11.548,9.259,10.8766
EPIC 202071289.01,k2,6.594888679292138e-07,0.0,non-planet,candidate,CANDIDATE,3.0459383,19.0,,,,,1.0,0.0,5529.0,,0.89,,95.1830838,24.9042603,264.567,11.548,9.259,10.8766
EPIC 202071289.01,k2,6.594888679292138e-07,0.0,non-planet,candidate,CANDIDATE,3.04622,29.0,,,,,1.0,0.0,5529.0,4.5,0.89,,95.1830838,24.9042603,264.567,11.548,9.259,10.8766
EPIC 202071289.01,k2,6.109000114821396e-07,0.0,non-planet,candidate,CANDIDATE,3.046136,76.0,,,,,1.0,0.0,,,1.698,,95.1830838,24.9042603,264.567,11.548,9.259,10.8766
EPIC 202071289.01,k2,6.109000114821396e-07,0.0,non-planet,candidate,CANDIDATE,3.0459383,19.0,,,,,1.0,0.0,5529.0,,0.89,,95.1830838,24.9042603,264.567,11.548,9.259,10.8766
EPIC 202071289.01,k2,6.109000114821396e-07,0.0,non-planet,candidate,CANDIDATE,3.04622,29.0,,,,,1.0,0.0,5529.0,4.5,0.89,,95.1830838,24.9042603,264.567,11.548,9.259,10.8766
EPIC 202071401.01,k2,1.1418884068561559e-07,0.0,non-planet,candidate,CANDIDATE,3.23792,,,,,,1.0,0.0,4500.0,4.67558,0.639668,0.707,100.3787709,20.9218836,127.188,12.719,10.107,12.5582
EPIC 202071401.01,k2,1.1418884068561559e-07,0.0,non-planet,candidate,CANDIDATE,3.238542,1.67,,,,,1.0,0.0,4446.0,,0.69,,100.3787709,20.9218836,127.188,12.719,10.107,12.5582
EPIC 202071401.01,k2,1.1418884068561559e-07,0.0,non-planet,candidate,CANDIDATE,3.2367,1.58,,,,,1.0,0.0,4863.0,4.597,0.74,,100.3787709,20.9218836,127.188,12.719,10.107,12.5582
EPIC 202071401.01,k2,1.0538742744952096e-06,0.0,non-planet,candidate,CANDIDATE,3.23792,,,,,,1.0,0.0,4500.0,4.67558,0.639668,0.707,100.3787709,20.9218836,127.188,12.719,10.107,12.5582
EPIC 202071401.01,k2,1.0538742744952096e-06,0.0,non-planet,candidate,CANDIDATE,3.238542,1.67,,,,,1.0,0.0,4446.0,,0.69,,100.3787709,20.9218836,127.188,12.719,10.107,12.5582
EPIC 202071401.01,k2,1.0538742744952096e-06,0.0,non-planet,candidate,CANDIDATE,3.2367,1.58,,,,,1.0,0.0,4863.0,4.597,0.74,,100.3787709,20.9218836,127.188,12.719,10.107,12.5582
EPIC 202071401.01,k2,1.1092620321569618e-06,0.0,non-planet,candidate,CANDIDATE,3.23792,,,,,,1.0,0.0,4500.0,4.67558,0.639668,0.707,100.3787709,20.9218836,127.188,12.719,10.107,12.5582
EPIC 202071401.01,k2,1.1092620321569618e-06,0.0,non-planet,candidate,CANDIDATE,3.238542,1.67,,,,,1.0,0.0,4446.0,,0.69,,100.3787709,20.9218836,127.188,12.719,10.107,12.5582
EPIC 202071401.01,k2,1.1092620321569618e-06,0.0,non-planet,candidate,CANDIDATE,3.2367,1.58,,,,,1.0,0.0,4863.0,4.597,0.74,,100.3787709,20.9218836,127.188,12.719,10.107,12.5582
EPIC 202071635.01,k2,3.767808601072477e-08,0.0,non-planet,candidate,CANDIDATE,6.2719092,60.0,,,,,1.0,0.0,7254.0,,1.81,,93.5717918,18.6270161,2668.14,10.347,9.539,10.1789
EPIC 202071645.01,k2,3.827260953772597e-08,0.0,non-planet,non-planet,FALSE POSITIVE,23.7782,98.0,,,,,1.0,0.0,7498.0,4.03,2.09,,97.7746683,17.7011893,401.292,10.411,9.856,10.4274
EPIC 202071725.01,k2,4.0584757628920965e-08,0.0,non-planet,candidate,CANDIDATE,1.42636,6.66,,,,,1.0,0.0,,,4.28,,96.352041,24.6658505,1062.67,10.509,9.787,10.402
EPIC 202072596.01,k2,2.9208697765784855e-08,0.0,non-planet,candidate,CANDIDATE,3.979287,37.5,,,,,1.0,0.0,7430.0,,1.84,,99.5107441,20.9392785,713.075,11.372,10.73,11.5166
EPIC 202072965.01,k2,2.884730425312961e-08,0.0,non-planet,candidate,CANDIDATE,2.1417519,86.2,,,,,1.0,0.0,6492.0,,1.59,,96.5994993,27.9455981,471.459,10.311,9.331,10.3219
EPIC 202084970.01,k2,2.1000006712360022e-07,0.0,non-planet,candidate,CANDIDATE,2.86136,,,,,,1.0,0.0,3697.0,4.73628,0.50129,0.499329,104.3493021,19.5069285,161.444,15.597,11.676,14.8633
EPIC 202085553.01,k2,1.3992132904773862e-07,0.0,non-planet,candidate,CANDIDATE,3.10622,,,,,,1.0,0.0,3636.0,4.73641,0.501135,0.499177,100.404621,24.20664,182.319,16.07,11.941,15.2193
EPIC 202085597.01,k2,9.939099624440636e-08,0.0,non-planet,candidate,CANDIDATE,1.814553,,,,,,1.0,0.0,4618.0,,10.0566,,99.5551497,18.2284424,3901.1,15.697,11.726,15.0307
EPIC 202085698.01,k2,6.885844559999014e-08,0.0,non-planet,candidate,CANDIDATE,17.1541,,,,,,1.0,0.0,4930.0,,16.1325,,93.8869534,27.4102179,6475.27,15.619,11.795,15.1318
EPIC 202085934.01,k2,7.100127911369503e-08,0.0,non-planet,candidate,CANDIDATE,12.1507,1.48,,,,,1.0,0.0,,,0.83,,104.3167135,20.1241138,138.859,11.28,9.646,11.4122
EPIC 202086291.01,k2,2.279942591846935e-08,0.0,non-planet,candidate,CANDIDATE,2.4343734,61.4,,,,,1.0,0.0,5568.0,,0.9,,94.4496805,25.6025195,701.156,12.248,10.6,12.0965
EPIC 202086968.01,k2,5.863971002349532e-08,0.0,non-planet,candidate,CANDIDATE,1.8490876,17.3,,,,,1.0,0.0,5693.0,,0.96,,97.0056091,16.3888806,502.407,12.376,10.83,12.3617
EPIC 202088212.01,k2,5.954915434660326e-07,0.0,non-planet,candidate,CANDIDATE,2.620724,11.7,,,,,1.0,0.0,6013.0,,1.14,,95.6412795,14.7417216,419.286,11.512,10.201,11.4672
EPIC 202088212.01,k2,5.954915434660326e-07,0.0,non-planet,candidate,CANDIDATE,2.620799,37.0,,,,,1.0,0.0,,,1.725,,95.6412795,14.7417216,419.286,11.512,10.201,11.4672
EPIC 202088212.01,k2,5.954915434660326e-07,0.0,non-planet,candidate,CANDIDATE,2.62077,58.0,,,,,1.0,0.0,6302.0,4.23,1.4,,95.6412795,14.7417216,419.286,11.512,10.201,11.4672
EPIC 202088212.01,k2,2.8576879160149412e-08,0.0,non-planet,candidate,CANDIDATE,2.620724,11.7,,,,,1.0,0.0,6013.0,,1.14,,95.6412795,14.7417216,419.286,11.512,10.201,11.4672
EPIC 202088212.01,k2,2.8576879160149412e-08,0.0,non-planet,candidate,CANDIDATE,2.620799,37.0,,,,,1.0,0.0,,,1.725,,95.6412795,14.7417216,419.286,11.512,10.201,11.4672
EPIC 202088212.01,k2,2.8576879160149412e-08,0.0,non-planet,candidate,CANDIDATE,2.62077,58.0,,,,,1.0,0.0,6302.0,4.23,1.4,,95.6412795,14.7417216,419.286,11.512,10.201,11.4672
