object_id,mission,proba_planet,confidence_pct,category,nasa_category,label_text,period,t0,duration,depth,rp,teq,insolation,stellar_teff,stellar_logg,stellar_radius,ra,dec,koi_model_snr,koi_kepmag
4770617,kepler,0.9997635399215783,99.98,planet,candidate,CANDIDATE,31.4452709,154.58136,1.758,531.1,4.55,721.0,63.78,6172.0,4.198,1.471,297.47711,39.877239,12.7,14.806
4770617,kepler,0.9997635399215783,99.98,planet,planet,CONFIRMED,8.45805119,137.06123,2.998,258.7,2.52,1117.0,367.05,6172.0,4.198,1.471,297.47711,39.877239,18.3,14.806
4454934,kepler,0.9999911941837345,100.0,planet,planet,CONFIRMED,33.4698571,140.14977,4.749,370.7,2.45,609.0,32.52,5912.0,4.342,1.094,288.82059,39.52282,23.2,14.74
9458343,kepler,0.9999925969143605,100.0,planet,planet,CONFIRMED,11.89520436,132.8908,3.433,184.3,1.33,787.0,90.77,5649.0,4.411,0.992,288.92401,46.057629,22.3,14.152
7120108,kepler,0.9995828723859327,99.96,planet,planet,CONFIRMED,1.025857984,131.655621,0.8069,270.7,1.57,1520.0,1264.7,5123.0,4.501,0.847,292.51398,42.65176,36.0,14.413
10730703,kepler,0.9999827367661162,100.0,planet,planet,CONFIRMED,5.60013327,135.96495,2.6508,329.2,1.73,952.0,194.26,5288.0,4.391,0.978,291.65778,48.009312,22.8,15.378
10730703,kepler,0.9999827367661162,100.0,planet,candidate,CANDIDATE,46.331703,173.2164,4.514,299.9,1.39,441.0,8.98,5477.0,4.571,0.815,291.65778,48.009312,9.4,15.378
8007644,kepler,0.9995498043073986,99.95,planet,planet,CONFIRMED,25.2034128,137.56393,4.515,697.1,2.42,600.0,30.62,5831.0,4.517,0.921,282.14056,43.89658,22.3,15.684
11192235,kepler,0.9997560048526858,99.98,planet,planet,CONFIRMED,1.615357809,132.7846,1.1435,499.6,1.37,806.0,99.32,3821.0,4.755,0.486,292.76993,48.89962,31.2,15.655
6383785,kepler,0.9999621176473413,100.0,planet,planet,CONFIRMED,3.62275506,132.99267,2.7868,180.6,1.62,1304.0,683.84,5794.0,4.282,1.216,297.20154,41.730209,22.3,14.762
6383785,kepler,0.9999621176473413,100.0,planet,planet,CONFIRMED,5.640676975,138.556259,2.8354,1453.3,4.59,1125.0,379.36,5794.0,4.282,1.216,297.20154,41.730209,145.9,14.762
6696580,kepler,0.9999483221340137,99.99,planet,planet,CONFIRMED,57.6896212,139.92753,5.118,1626.6,5.14,512.0,16.19,6228.0,4.441,1.049,293.29364,42.19635,30.2,15.886
6696580,kepler,0.9999483221340137,99.99,planet,planet,CONFIRMED,25.5638626,375.27811,4.685,1124.9,4.0,671.0,47.94,6228.0,4.441,1.049,293.29364,42.19635,31.6,15.886
6696580,kepler,0.9999483221340137,99.99,planet,planet,CONFIRMED,77.086191,202.7483,4.77,942.8,29.77,464.0,11.0,6228.0,4.441,1.049,293.29364,42.19635,12.9,15.886
4249725,kepler,0.9999749616106525,100.0,planet,planet,CONFIRMED,6.312508525,132.654418,2.7455,1286.0,2.0,575.0,25.94,4090.0,4.696,0.571,287.89163,39.33913,112.5,14.735
4249725,kepler,0.9999749616106525,100.0,planet,planet,CONFIRMED,12.7945474,130.7668,3.4197,816.7,1.6,455.0,10.1,4090.0,4.696,0.571,287.89163,39.33913,54.1,14.735
8505920,kepler,0.9998223103207464,99.98,planet,planet,CONFIRMED,42.4269647,156.17194,5.907,632.4,3.44,496.0,14.33,5330.0,4.366,1.013,295.66287,44.525841,26.0,15.001
8505920,kepler,0.9998223103207464,99.98,planet,planet,CONFIRMED,198.680859,270.66535,8.282,645.4,2.79,297.0,1.83,5330.0,4.366,1.013,295.66287,44.525841,16.6,15.001
7918992,kepler,0.999878970758026,99.99,planet,planet,CONFIRMED,1.434745129,132.62802,1.862,200.7,1.5,1664.0,1813.0,5806.0,4.4,1.064,299.78546,43.67075,28.4,14.691
11308499,kepler,0.9999908571325505,100.0,planet,planet,CONFIRMED,3.28192056,132.42485,2.917,191.0,1.6,1326.0,728.9,5859.0,4.335,1.162,296.85205,49.084438,24.5,14.842
11308499,kepler,0.9999908571325505,100.0,planet,planet,CONFIRMED,12.51610549,135.03333,4.853,263.0,1.87,848.0,122.54,5859.0,4.335,1.162,296.85205,49.084438,22.6,14.842
11308499,kepler,0.9999963661205674,100.0,planet,planet,CONFIRMED,3.28192056,132.42485,2.917,191.0,1.6,1326.0,728.9,5859.0,4.335,1.162,296.85205,49.084438,24.5,14.842
11308499,kepler,0.9999963661205674,100.0,planet,planet,CONFIRMED,12.51610549,135.03333,4.853,263.0,1.87,848.0,122.54,5859.0,4.335,1.162,296.85205,49.084438,22.6,14.842
9006186,kepler,0.9998605937763791,99.99,planet,planet,CONFIRMED,5.45298742,134.15183,2.1328,86.0,0.92,904.0,158.12,5450.0,4.563,0.842,285.20749,45.38435,21.0,12.404
9006186,kepler,0.9998605937763791,99.99,planet,planet,CONFIRMED,3.26662733,136.08452,2.056,59.9,0.68,1072.0,312.85,5450.0,4.563,0.842,285.20749,45.38435,18.6,12.404
9006186,kepler,0.9998605937763791,99.99,planet,planet,CONFIRMED,4.27226421,133.21863,2.113,48.9,0.64,981.0,218.63,5450.0,4.563,0.842,285.20749,45.38435,13.7,12.404
9006186,kepler,0.9998605937763791,99.99,planet,candidate,CANDIDATE,2.19251903,132.2332,1.845,18.1,0.37,1225.0,533.25,5450.0,4.563,0.842,285.20749,45.38435,6.6,12.404
9006186,kepler,0.9999832952405421,100.0,planet,planet,CONFIRMED,5.45298742,134.15183,2.1328,86.0,0.92,904.0,158.12,5450.0,4.563,0.842,285.20749,45.38435,21.0,12.404
9006186,kepler,0.9999832952405421,100.0,planet,planet,CONFIRMED,3.26662733,136.08452,2.056,59.9,0.68,1072.0,312.85,5450.0,4.563,0.842,285.20749,45.38435,18.6,12.404
9006186,kepler,0.9999832952405421,100.0,planet,planet,CONFIRMED,4.27226421,133.21863,2.113,48.9,0.64,981.0,218.63,5450.0,4.563,0.842,285.20749,45.38435,13.7,12.404
9006186,kepler,0.9999832952405421,100.0,planet,candidate,CANDIDATE,2.19251903,132.2332,1.845,18.1,0.37,1225.0,533.25,5450.0,4.563,0.842,285.20749,45.38435,6.6,12.404
7802719,kepler,0.9999615624927056,100.0,planet,planet,CONFIRMED,4.45743267,132.16006,2.3226,175.7,0.79,732.0,67.7,4487.0,4.644,0.612,283.12103,43.525639,20.8,14.374
11030475,kepler,0.999403441347359,99.94,planet,candidate,CANDIDATE,2.64622742,132.66343,1.407,155.5,0.99,1082.0,324.38,5167.0,4.555,0.787,292.23993,48.51157,8.4,15.498
11030475,kepler,0.999403441347359,99.94,planet,planet,CONFIRMED,2.81814715,132.25336,1.763,278.6,1.3,1059.0,298.2,5167.0,4.555,0.787,292.23993,48.51157,16.5,15.498
11030475,kepler,0.999403441347359,99.94,planet,candidate,CANDIDATE,9.4907638,131.50396,2.713,197.4,1.05,704.0,58.01,5290.0,4.604,0.746,292.23993,48.51157,7.3,15.498
11030475,kepler,0.999403441347359,99.94,planet,candidate,CANDIDATE,0.76196247,132.78371,1.282,190.2,1.08,1638.0,1710.11,5167.0,4.555,0.787,292.23993,48.51157,18.3,15.498
12401863,kepler,0.9999214091135942,99.99,planet,planet,CONFIRMED,2.832647249,131.82642,2.306,114.7,1.37,1453.0,1054.98,5865.0,4.266,1.272,288.14478,51.27562,27.5,13.467
5534941,kepler,0.9999217536430061,99.99,planet,planet,CONFIRMED,3.70063251,133.16065,5.408,68.6,1.24,1329.0,737.02,5423.0,4.105,1.404,292.25247,40.792721,29.8,13.024
11121752,kepler,0.9999694982994433,100.0,planet,planet,CONFIRMED,3.93083997,135.19393,2.932,101.4,1.2,1317.0,711.45,6038.0,4.284,1.191,282.39462,48.75914,22.0,13.652
11121752,kepler,0.9999694982994433,100.0,planet,planet,CONFIRMED,7.63008196,137.07948,2.78,124.0,1.39,1056.0,293.67,6038.0,4.284,1.191,282.39462,48.75914,18.6,13.652
11121752,kepler,0.9999991352466702,100.0,planet,planet,CONFIRMED,3.93083997,135.19393,2.932,101.4,1.2,1317.0,711.45,6038.0,4.284,1.191,282.39462,48.75914,22.0,13.652
11121752,kepler,0.9999991352466702,100.0,planet,planet,CONFIRMED,7.63008196,137.07948,2.78,124.0,1.39,1056.0,293.67,6038.0,4.284,1.191,282.39462,48.75914,18.6,13.652
2990873,kepler,0.9999364965201053,99.99,planet,planet,CONFIRMED,16.22378479,136.02454,2.5462,262.3,1.51,676.0,49.35,5547.0,4.46,0.925,291.69955,38.145271,20.6,14.129
9307509,kepler,0.9999421768343436,99.99,planet,planet,CONFIRMED,9.76293284,139.15802,3.064,553.2,1.94,703.0,57.59,5052.0,4.503,0.816,300.61969,45.788921,23.6,15.246
10158729,kepler,0.999619335679551,99.96,planet,planet,CONFIRMED,58.601926,137.66825,5.522,396.4,2.06,508.0,15.8,6250.0,4.44,1.019,297.72314,47.112659,19.1,14.649
6105462,kepler,0.9997701952379604,99.98,planet,planet,CONFIRMED,25.0823402,134.13568,6.423,244.6,2.26,776.0,85.76,6429.0,4.241,1.262,284.978,41.420158,30.5,13.838
6105462,kepler,0.9997701952379604,99.98,planet,planet,CONFIRMED,89.7224125,163.15815,10.963,263.7,2.21,508.0,15.69,6429.0,4.241,1.262,284.978,41.420158,25.6,13.838
3120355,kepler,0.9995393022260908,99.95,planet,planet,CONFIRMED,78.0998908,139.49646,8.422,656.9,3.37,480.0,12.52,5779.0,4.238,1.284,292.30124,38.26704,23.8,14.999
6047072,kepler,0.9998753360077997,99.99,planet,planet,CONFIRMED,4.27103727,133.14028,2.2759,180.4,1.22,1108.0,356.54,5984.0,4.521,0.906,293.26245,41.36512,24.6,14.553
9006186,kepler,0.9996343973863921,99.96,planet,planet,CONFIRMED,5.45298742,134.15183,2.1328,86.0,0.92,904.0,158.12,5450.0,4.563,0.842,285.20749,45.38435,21.0,12.404
9006186,kepler,0.9996343973863921,99.96,planet,planet,CONFIRMED,3.26662733,136.08452,2.056,59.9,0.68,1072.0,312.85,5450.0,4.563,0.842,285.20749,45.38435,18.6,12.404
9006186,kepler,0.9996343973863921,99.96,planet,planet,CONFIRMED,4.27226421,133.21863,2.113,48.9,0.64,981.0,218.63,5450.0,4.563,0.842,285.20749,45.38435,13.7,12.404
9006186,kepler,0.9996343973863921,99.96,planet,candidate,CANDIDATE,2.19251903,132.2332,1.845,18.1,0.37,1225.0,533.25,5450.0,4.563,0.842,285.20749,45.38435,6.6,12.404
11410904,kepler,0.9993262719594471,99.93,planet,planet,CONFIRMED,3.53232429,134.74727,2.765,224.2,1.43,1159.0,427.65,5761.0,4.492,0.956,295.65149,49.261292,12.8,14.972
4173026,kepler,0.9997938324162203,99.98,planet,planet,CONFIRMED,10.44087398,137.97113,3.743,821.5,3.41,829.0,111.52,5738.0,4.426,0.981,295.164,39.201408,22.2,15.104
4173026,kepler,0.9997938324162203,99.98,planet,planet,CONFIRMED,116.583183,246.6275,5.8,819.0,2.91,371.0,4.47,5738.0,4.426,0.981,295.164,39.201408,8.7,15.104
5350244,kepler,0.9990279666878462,99.9,planet,planet,CONFIRMED,12.5722897,143.0663,4.765,86.5,1.09,886.0,145.82,6084.0,4.319,1.169,287.85699,40.54718,12.4,12.885
5374403,kepler,0.9996577211600429,99.97,planet,planet,CONFIRMED,40.8366307,152.87346,4.956,264.8,1.5,496.0,14.3,5529.0,4.457,0.925,295.10242,40.572392,18.7,14.05
11752906,kepler,0.9999934737863463,100.0,planet,planet,CONFIRMED,20.6180348,145.51232,3.267,769.5,1.57,359.0,3.92,3757.0,4.681,0.576,285.57434,49.962269,16.3,15.254
11752906,kepler,0.9999934737863463,100.0,planet,planet,CONFIRMED,6.383159135,170.604622,1.7504,2313.2,2.73,530.0,18.73,3757.0,4.681,0.576,285.57434,49.962269,64.4,15.254
1995519,kepler,0.9999104672122101,99.99,planet,planet,CONFIRMED,19.9401211,142.34849,4.283,758.9,2.42,588.0,28.29,5623.0,4.596,0.763,286.15015,37.411369,18.0,15.922
4914566,kepler,0.9997089670988936,99.97,planet,planet,CONFIRMED,22.2420032,144.72364,7.532,63.5,2.04,954.0,195.54,5979.0,3.854,2.164,289.03302,40.086891,16.2,12.816
6198182,kepler,0.9991177713139836,99.91,planet,planet,CONFIRMED,3.88148385,135.12314,2.679,36.3,0.59,1156.0,423.0,5854.0,4.469,0.979,289.68671,41.588928,11.9,12.32
6198182,kepler,0.9991177713139836,99.91,planet,candidate,CANDIDATE,5.1777226,133.5044,8.275,41.7,0.63,1050.0,287.44,5854.0,4.469,0.979,289.68671,41.588928,6.1,12.32
10024051,kepler,0.9997082553172374,99.97,planet,planet,CONFIRMED,0.577369336,132.425795,1.0852,400.4,1.42,1757.0,2239.26,5255.0,4.617,0.716,296.55307,46.96629,68.3,14.859
4349452,kepler,0.9998687319522399,99.99,planet,planet,CONFIRMED,12.720370263,178.528297,2.7306,1180.1,4.75,934.0,180.23,6267.0,4.28,1.258,286.6384,39.487881,485.5,10.734
4349452,kepler,0.9998687319522399,99.99,planet,planet,CONFIRMED,6.238535444,171.706325,3.5255,401.6,2.53,1185.0,465.61,6267.0,4.28,1.258,286.6384,39.487881,274.5,10.734
8073806,kepler,0.9999789024569072,100.0,planet,planet,CONFIRMED,11.96407399,133.15804,4.526,784.2,3.21,808.0,100.96,5903.0,4.437,0.961,280.31488,43.98571,22.9,15.361
3234598,kepler,0.9997878204334736,99.98,planet,planet,CONFIRMED,12.90467523,144.32009,3.28,412.4,1.49,545.0,20.91,4513.0,4.574,0.722,291.34259,38.363129,21.2,15.07
3234598,kepler,0.9997878204334736,99.98,planet,planet,CONFIRMED,31.2012202,140.07042,4.077,360.1,1.47,406.0,6.44,4513.0,4.574,0.722,291.34259,38.363129,13.7,15.07
10453588,kepler,0.9999649524364362,100.0,planet,planet,CONFIRMED,68.8861017,160.29958,5.925,143.9,1.47,501.0,14.91,5753.0,4.2,1.222,283.8851,47.637218,19.5,12.464
11125613,kepler,0.9999978552843102,100.0,planet,planet,CONFIRMED,9.99115241,134.39335,2.657,391.7,1.68,660.0,44.77,4838.0,4.524,0.796,285.17334,48.770039,16.7,15.311
11125613,kepler,0.9999978552843102,100.0,planet,planet,CONFIRMED,3.60082855,134.037,1.938,296.3,1.36,927.0,174.45,4838.0,4.524,0.796,285.17334,48.770039,17.9,15.311
11125613,kepler,0.9999978552843102,100.0,planet,planet,CONFIRMED,5.72716067,133.96409,2.23,310.9,1.4,794.0,93.96,4838.0,4.524,0.796,285.17334,48.770039,16.0,15.311
7212184,kepler,0.999794423385214,99.98,planet,planet,CONFIRMED,36.292017,132.17691,8.198,374.7,3.1,694.0,54.91,5843.0,4.069,1.615,295.23926,42.726479,21.4,15.251
9757613,kepler,0.9999988346473527,100.0,planet,planet,CONFIRMED,17.25121397,149.886479,2.0371,2054.8,2.64,385.0,5.17,3879.0,4.708,0.537,284.94098,46.56654,68.6,15.473
9757613,kepler,0.9999988346473527,100.0,planet,planet,CONFIRMED,3.543919702,136.26075,1.8717,507.0,1.21,652.0,42.68,3879.0,4.708,0.537,284.94098,46.56654,38.2,15.473
9757613,kepler,0.9999988346473527,100.0,planet,planet,CONFIRMED,46.82767725,136.74468,1.9033,1537.7,2.13,276.0,1.37,3879.0,4.708,0.537,284.94098,46.56654,32.4,15.473
9757613,kepler,0.9999988346473527,100.0,planet,planet,CONFIRMED,12.282998287,170.39809,2.7096,2794.7,2.83,431.0,8.14,3879.0,4.708,0.537,284.94098,46.56654,137.2,15.473
6605493,kepler,0.9999281235045095,99.99,planet,planet,CONFIRMED,9.30991834,136.39785,3.455,114.5,1.21,913.0,164.38,5806.0,4.353,1.101,291.60675,42.035919,19.2,13.799
7259298,kepler,0.9998743862430155,99.99,planet,planet,CONFIRMED,3.23941775,133.98383,2.569,77.4,0.77,1213.0,511.14,6075.0,4.541,0.858,282.95694,42.825619,17.2,13.658
6211812,kepler,0.9997110493998546,99.97,planet,planet,CONFIRMED,2.524017517,133.85946,1.1968,303.0,1.5,1203.0,495.14,5420.0,4.487,0.871,293.94116,41.5905,19.8,15.55
3234598,kepler,0.9994724511819092,99.95,planet,planet,CONFIRMED,12.90467523,144.32009,3.28,412.4,1.49,545.0,20.91,4513.0,4.574,0.722,291.34259,38.363129,21.2,15.07
3234598,kepler,0.9994724511819092,99.95,planet,planet,CONFIRMED,31.2012202,140.07042,4.077,360.1,1.47,406.0,6.44,4513.0,4.574,0.722,291.34259,38.363129,13.7,15.07
8611832,kepler,0.9999803206243373,100.0,planet,planet,CONFIRMED,22.5968256,140.42654,6.179,142.9,1.3,670.0,47.7,5610.0,4.301,1.104,286.02612,44.782871,22.2,13.584
8611832,kepler,0.9999803206243373,100.0,planet,planet,CONFIRMED,45.3486381,142.25049,4.858,162.9,1.61,531.0,18.84,5610.0,4.301,1.104,286.02612,44.782871,15.9,13.584
8611832,kepler,0.9999321932207074,99.99,planet,planet,CONFIRMED,22.5968256,140.42654,6.179,142.9,1.3,670.0,47.7,5610.0,4.301,1.104,286.02612,44.782871,22.2,13.584
8611832,kepler,0.9999321932207074,99.99,planet,planet,CONFIRMED,45.3486381,142.25049,4.858,162.9,1.61,531.0,18.84,5610.0,4.301,1.104,286.02612,44.782871,15.9,13.584
5621586,kepler,0.9993425981335515,99.93,planet,planet,CONFIRMED,5.25419589,133.72952,2.9878,461.8,2.12,1093.0,338.15,6123.0,4.472,0.987,292.31512,40.838821,26.1,15.659
9210387,kepler,0.9990691292755748,99.91,planet,planet,CONFIRMED,5.90608902,131.56096,2.409,340.7,1.77,1012.0,247.83,5966.0,4.493,0.961,288.20764,45.683479,9.3,15.466
11852982,kepler,0.9999677483706649,100.0,planet,planet,CONFIRMED,13.81504449,181.12621,2.3244,1032.6,1.91,391.0,5.52,3732.0,4.736,0.509,284.9986,50.14679,46.7,14.216
8559152,kepler,0.9997813098729575,99.98,planet,planet,CONFIRMED,12.4128518,140.35679,4.298,108.1,1.5,933.0,179.24,5945.0,4.196,1.346,291.4743,44.68351,19.4,13.539
2718778,kepler,0.9998094545859892,99.98,planet,planet,CONFIRMED,3.92453009,132.40179,3.691,463.5,1.82,1074.0,314.25,5776.0,4.554,0.849,292.6904,37.93457,25.3,15.708
3122913,kepler,0.9998137998191767,99.98,planet,planet,CONFIRMED,11.60653061,134.41637,2.194,771.7,1.88,584.0,27.47,4703.0,4.582,0.701,292.90161,38.297081,17.8,15.701
9229657,kepler,0.9999757257768833,100.0,planet,planet,CONFIRMED,2.66831274,131.68823,2.4141,266.2,1.48,1252.0,581.38,5806.0,4.528,0.899,296.07568,45.62706,23.3,15.553
5175024,kepler,0.9994907977189136,99.95,planet,planet,CONFIRMED,23.4772553,145.3641,6.735,141.4,1.34,738.0,70.05,6384.0,4.361,1.121,288.09564,40.365971,17.6,13.973
5175024,kepler,0.9994907977189136,99.95,planet,candidate,CANDIDATE,6.2614227,133.2299,4.779,51.4,0.81,1146.0,407.58,6384.0,4.361,1.121,288.09564,40.365971,10.6,13.973
9026749,kepler,0.999727194681234,99.97,planet,planet,CONFIRMED,66.5576728,181.3241,10.532,214.2,4.96,757.0,77.68,5734.0,3.591,3.405,293.57394,45.384541,21.3,14.074
9026749,kepler,0.999727194681234,99.97,planet,candidate,CANDIDATE,17.6637979,144.239,6.194,67.9,2.98,1178.0,455.65,5734.0,3.591,3.405,293.57394,45.384541,9.7,14.074
5794240,kepler,0.9993165304997673,99.93,planet,planet,CONFIRMED,2.455240626,170.821762,1.72722,36912.0,10.6,730.0,67.3,3793.0,4.697,0.568,292.87289,41.06427,1341.6,15.979
6933567,kepler,0.9995828736856239,99.96,planet,planet,CONFIRMED,9.08233411,139.65489,2.008,296.9,1.35,734.0,68.75,5354.0,4.587,0.788,286.60416,42.440319,15.8,15.4
9654468,kepler,0.9999658466333887,100.0,planet,planet,CONFIRMED,47.7052566,146.3164,5.959,1161.5,2.89,347.0,3.42,4551.0,4.609,0.672,294.00543,46.310692,22.8,16.22
4349452,kepler,0.999942417415881,99.99,planet,planet,CONFIRMED,12.720370263,178.528297,2.7306,1180.1,4.75,934.0,180.23,6267.0,4.28,1.258,286.6384,39.487881,485.5,10.734
4349452,kepler,0.999942417415881,99.99,planet,planet,CONFIRMED,6.238535444,171.706325,3.5255,401.6,2.53,1185.0,465.61,6267.0,4.28,1.258,286.6384,39.487881,274.5,10.734
10027247,kepler,0.9997077608301052,99.97,planet,planet,CONFIRMED,86.829519,189.26162,7.464,751.0,1.68,196.0,0.35,3576.0,4.791,0.463,297.48669,46.996712,15.1,15.474
6343170,kepler,0.9995988560185841,99.96,planet,planet,CONFIRMED,9.95667035,136.5827,3.534,586.8,3.41,946.0,189.48,6165.0,4.365,1.115,283.2645,41.711449,16.8,15.309
7107802,kepler,0.9999855123403639,100.0,planet,planet,CONFIRMED,10.41728722,137.45784,4.125,210.4,1.64,870.0,135.34,5557.0,4.288,1.151,288.58835,42.605659,20.3,14.746
7107802,kepler,0.9999855123403639,100.0,planet,candidate,CANDIDATE,5.4675514,133.42478,3.283,87.2,1.07,1078.0,319.36,5557.0,4.288,1.151,288.58835,42.605659,10.4,14.746
11752632,kepler,0.9999334480913601,99.99,planet,planet,CONFIRMED,0.984941669,133.31801,1.9724,81.4,1.49,2335.0,7044.68,5825.0,4.046,1.662,285.40494,49.99474,22.9,13.835
10028535,kepler,0.9998786234582634,99.99,planet,planet,CONFIRMED,0.663085361,131.97961,1.1522,322.7,1.6,1681.0,1894.94,5172.0,4.6,0.767,297.84149,46.967682,35.3,15.304
7047207,kepler,0.9998908487916646,99.99,planet,planet,CONFIRMED,19.1187425,138.42824,6.805,217.5,2.33,823.0,108.48,5862.0,4.148,1.463,295.59125,42.555241,20.5,14.838
9757613,kepler,0.999999450744348,100.0,planet,planet,CONFIRMED,17.25121397,149.886479,2.0371,2054.8,2.64,385.0,5.17,3879.0,4.708,0.537,284.94098,46.56654,68.6,15.473
9757613,kepler,0.999999450744348,100.0,planet,planet,CONFIRMED,3.543919702,136.26075,1.8717,507.0,1.21,652.0,42.68,3879.0,4.708,0.537,284.94098,46.56654,38.2,15.473
9757613,kepler,0.999999450744348,100.0,planet,planet,CONFIRMED,46.82767725,136.74468,1.9033,1537.7,2.13,276.0,1.37,3879.0,4.708,0.537,284.94098,46.56654,32.4,15.473
9757613,kepler,0.999999450744348,100.0,planet,planet,CONFIRMED,12.282998287,170.39809,2.7096,2794.7,2.83,431.0,8.14,3879.0,4.708,0.537,284.94098,46.56654,137.2,15.473
11962284,kepler,0.9998755792095789,99.99,planet,planet,CONFIRMED,8.83929462,135.54125,1.719,316.2,1.94,778.0,86.5,5330.0,4.491,0.87,290.98923,50.30806,14.8,15.102
6842682,kepler,0.9997024560906416,99.97,planet,planet,CONFIRMED,7.56126152,135.6368,2.851,180.6,1.2,891.0,149.17,5853.0,4.529,0.895,284.28714,42.35561,15.7,14.64
8890150,kepler,0.9995129822432088,99.95,planet,planet,CONFIRMED,34.9897847,144.20912,4.208,498.5,1.14,292.0,1.71,3765.0,4.725,0.521,293.51108,45.136589,11.5,15.987
8890150,kepler,0.9995129822432088,99.95,planet,planet,CONFIRMED,7.05429483,136.18961,1.716,359.3,1.0,497.0,14.46,3765.0,4.725,0.521,293.51108,45.136589,11.2,15.987
8890150,kepler,0.9994541252314844,99.95,planet,planet,CONFIRMED,34.9897847,144.20912,4.208,498.5,1.14,292.0,1.71,3765.0,4.725,0.521,293.51108,45.136589,11.5,15.987
8890150,kepler,0.9994541252314844,99.95,planet,planet,CONFIRMED,7.05429483,136.18961,1.716,359.3,1.0,497.0,14.46,3765.0,4.725,0.521,293.51108,45.136589,11.2,15.987
11360805,kepler,0.9999195266024596,99.99,planet,planet,CONFIRMED,26.7838935,140.75396,4.584,365.3,1.59,523.0,17.69,5242.0,4.512,0.856,296.55005,49.102322,20.9,14.803
11360805,kepler,0.9999195266024596,99.99,planet,candidate,CANDIDATE,57.3888262,141.62516,3.543,344.4,1.88,406.0,6.41,5242.0,4.512,0.856,296.55005,49.102322,11.9,14.803
9845898,kepler,0.9995644161559759,99.96,planet,planet,CONFIRMED,45.126216,165.42066,6.656,373.1,2.32,604.0,31.54,6499.0,4.378,1.169,297.37509,46.662209,17.1,14.689
12453581,kepler,0.9998034863062141,99.98,planet,planet,CONFIRMED,11.94019101,136.55603,2.866,631.7,1.86,625.0,35.99,5073.0,4.607,0.748,287.52203,51.375858,15.6,15.912
11179076,kepler,0.9999704417980102,100.0,planet,planet,CONFIRMED,48.4313003,141.45612,4.03,886.4,2.78,396.0,5.81,4891.0,4.516,0.805,285.23245,48.806721,17.3,15.605
5364071,kepler,0.999981820352188,100.0,planet,planet,CONFIRMED,7.203855862,170.285731,2.5418,1765.9,2.25,509.0,15.87,3834.0,4.708,0.539,292.29459,40.591789,101.1,15.264
5364071,kepler,0.999981820352188,100.0,planet,planet,CONFIRMED,10.91274065,169.85247,2.1801,1387.2,2.13,443.0,9.12,3834.0,4.708,0.539,292.29459,40.591789,57.4,15.264
5364071,kepler,0.999981820352188,100.0,planet,planet,CONFIRMED,2.576571021,172.126911,1.5997,852.8,1.57,717.0,62.42,3834.0,4.708,0.539,292.29459,40.591789,63.6,15.264
5364071,kepler,0.999981820352188,100.0,planet,planet,CONFIRMED,18.59611518,141.26331,2.3052,813.8,1.53,371.0,4.48,3834.0,4.708,0.539,292.29459,40.591789,27.6,15.264
5959719,kepler,0.9992984545300025,99.93,planet,planet,CONFIRMED,6.73808701,133.32953,2.591,92.9,0.73,786.0,90.19,5168.0,4.566,0.769,291.62878,41.208599,14.4,13.942
5959719,kepler,0.9992984545300025,99.93,planet,planet,CONFIRMED,13.0600399,144.33107,2.851,106.8,0.8,630.0,37.3,5168.0,4.566,0.769,291.62878,41.208599,12.5,13.942
7021681,kepler,0.9999669419490118,100.0,planet,planet,CONFIRMED,27.52194772,189.824523,4.047,2312.8,2.47,314.0,2.28,3780.0,4.746,0.511,287.85812,42.542629,106.5,15.108
7021681,kepler,0.9999669419490118,100.0,planet,non-planet,FALSE POSITIVE,7.7333361,133.58981,2.807,126.9,0.57,479.0,12.41,3780.0,4.746,0.511,287.85812,42.542629,9.3,15.108
7021681,kepler,0.9999669419490118,100.0,planet,candidate,CANDIDATE,13.6032081,140.3975,2.592,180.5,0.75,397.0,5.85,3780.0,4.746,0.511,287.85812,42.542629,9.4,15.108
4346178,kepler,0.9998237917045484,99.98,planet,planet,CONFIRMED,16.1289679,143.75518,6.271,389.0,2.94,715.0,61.87,5392.0,4.314,1.087,285.27643,39.446911,21.3,15.022
9664142,kepler,0.9994407793719804,99.94,planet,planet,CONFIRMED,13.5631157,140.65364,5.438,336.4,1.75,733.0,68.41,5853.0,4.529,0.895,297.33945,46.347252,15.4,15.785
10018233,kepler,0.9999285675838098,99.99,planet,planet,CONFIRMED,16.2959916,133.90784,2.116,369.6,1.83,678.0,49.81,5495.0,4.442,0.961,294.47833,46.945862,15.7,15.243
8081899,kepler,0.9996689113866434,99.97,planet,planet,CONFIRMED,4.16056658,132.27418,2.61,75.8,0.7,985.0,222.54,5481.0,4.574,0.815,284.90302,43.95396,16.3,13.889
8478994,kepler,0.9999682730187055,100.0,planet,planet,CONFIRMED,39.79220077,175.250558,4.466,610.4,1.9,458.0,10.38,5437.0,4.571,0.781,284.05954,44.518215,179.5,9.705
8478994,kepler,0.9999682730187055,100.0,planet,planet,CONFIRMED,21.30181863,191.84136,3.8763,87.3,0.72,564.0,23.89,5437.0,4.571,0.781,284.05954,44.518215,32.4,9.705
8478994,kepler,0.9999682730187055,100.0,planet,planet,CONFIRMED,13.3669309,184.0734,3.733,12.2,0.27,656.0,43.71,5417.0,4.567,0.772,284.05954,44.518215,7.4,9.705
